#{"t_start": 1671651284.4351504, "env_id": "AntBulletEnv-v0"}
r,l,t
3625.787354,1000,1.04042
3608.131399,1000,2.039747
3629.156951,1000,3.030568
3601.524235,1000,4.022732
3606.545823,1000,5.01648
3630.855084,1000,6.009189
3579.189117,1000,7.000116
3619.547062,1000,7.987221
3617.011552,1000,8.974542
3589.954976,1000,9.967788
3621.214718,1000,10.95855
3632.594774,1000,11.952799
3634.802794,1000,12.943515
3586.442787,1000,13.935426
3601.860844,1000,14.927088
3603.637684,1000,15.91732
3605.793165,1000,16.905595
3614.650893,1000,17.895705
3597.040975,1000,18.88803
3618.037682,1000,19.877692
3628.266995,1000,20.869422
3615.398551,1000,21.858457
3610.701818,1000,22.846004
3617.884971,1000,23.833088
3562.019589,1000,24.819888
3611.573573,1000,25.8083
3635.543131,1000,26.793724
3609.627581,1000,27.775689
3602.893685,1000,28.757733
3601.372139,1000,29.739987
3611.57964,1000,30.723331
3606.556705,1000,31.711045
3624.55664,1000,32.693099
3596.38477,1000,33.676158
3618.628594,1000,34.659717
3594.353742,1000,35.642043
3624.008137,1000,36.623968
3604.486648,1000,37.604861
3593.676404,1000,38.58744
3634.446725,1000,39.56755
3632.658065,1000,40.549047
3635.914874,1000,41.530668
3616.251263,1000,42.512705
3606.774656,1000,43.495796
3618.588238,1000,44.477051
3608.653739,1000,45.458541
3607.611756,1000,46.441217
3601.307286,1000,47.421206
3606.246699,1000,48.401693
3623.701262,1000,49.384005
3621.898029,1000,50.36561
3614.750466,1000,51.346132
3623.229115,1000,52.32811
3565.516014,1000,53.311095
3614.097658,1000,54.292336
3607.740922,1000,55.273287
3619.887542,1000,56.254051
3634.695757,1000,57.233998
3623.678557,1000,58.217412
3610.017368,1000,59.200197
3617.92009,1000,60.18257
3607.543554,1000,61.164912
3619.261495,1000,62.147031
3618.351967,1000,63.128711
3610.556525,1000,64.110636
3629.168365,1000,65.091758
3583.489765,1000,66.073957
3634.891269,1000,67.055661
3623.714983,1000,68.037172
3595.354985,1000,69.020278
3596.107556,1000,70.003772
3589.460074,1000,70.985485
3604.281276,1000,71.96757
3608.087384,1000,72.950477
3626.133329,1000,73.937194
3618.976729,1000,74.923862
3622.711787,1000,75.906998
3631.099469,1000,76.892143
3604.240604,1000,77.87781
3595.184922,1000,78.86235
3622.234078,1000,79.845273
3628.622947,1000,80.827975
3619.54077,1000,81.809905
3619.846116,1000,82.791851
3608.014242,1000,83.773245
3619.525256,1000,84.754825
3623.986521,1000,85.737638
3619.093035,1000,86.721722
3613.96356,1000,87.704981
3620.535649,1000,88.688687
3627.295238,1000,89.673089
3598.30227,1000,90.657611
3616.337452,1000,91.641819
3587.764069,1000,92.628084
3629.282254,1000,93.613173
3609.112412,1000,94.602531
3604.903203,1000,95.587645
3625.292122,1000,96.57272
3604.854592,1000,97.557794
3604.402574,1000,98.542984
3624.674176,1000,99.527115
3630.621269,1000,100.511202
3614.026157,1000,101.494544
3619.024372,1000,102.478778
3620.709728,1000,103.463206
3604.276827,1000,104.446349
3616.207048,1000,105.430631
3614.73475,1000,106.414169
3612.451356,1000,107.398149
3619.262075,1000,108.3821
3621.212889,1000,109.367252
3611.715078,1000,110.355084
3615.956884,1000,111.343079
3637.684949,1000,112.32743
3622.390241,1000,113.312478
3622.526892,1000,114.301018
3595.866561,1000,115.291676
3616.104738,1000,116.280427
3610.064595,1000,117.269871
3592.674222,1000,118.259331
3620.916742,1000,119.249293
3618.058778,1000,120.24003
3609.198889,1000,121.231
3617.6963,1000,122.221099
3608.814863,1000,123.210583
3592.490181,1000,124.201129
3605.096611,1000,125.211663
3623.498558,1000,126.211031
3621.511593,1000,127.202338
3613.839174,1000,128.194746
3622.851496,1000,129.185896
3637.880153,1000,130.176143
3609.941934,1000,131.164066
3625.577716,1000,132.151387
3610.181262,1000,133.144418
3605.872683,1000,134.132223
3627.191045,1000,135.120521
3609.401969,1000,136.108504
3618.423583,1000,137.096266
3631.789931,1000,138.083381
3603.939961,1000,139.066451
3619.347207,1000,140.048851
3603.467213,1000,141.033464
3605.775065,1000,142.01981
3621.873175,1000,143.002635
3610.568473,1000,143.987252
3626.429671,1000,144.970956
3590.661716,1000,145.959643
3619.861636,1000,146.943228
3623.575333,1000,147.927197
3596.672147,1000,148.910823
3602.474132,1000,149.895686
3609.470191,1000,150.878548
3622.255428,1000,151.862167
3635.328948,1000,152.844485
3600.927657,1000,153.827485
3594.285447,1000,154.811646
3600.469884,1000,155.796515
3592.669759,1000,156.782529
3625.502727,1000,157.767795
3611.737312,1000,158.754526
3624.021313,1000,159.739362
3618.510402,1000,160.728657
3611.37951,1000,161.718026
3599.532528,1000,162.705851
3610.243817,1000,163.690331
3627.922597,1000,164.674177
3615.215392,1000,165.662065
3614.534974,1000,166.65335
3611.01428,1000,167.641754
3616.749196,1000,168.626369
3623.279546,1000,169.615034
3618.528776,1000,170.602535
3620.849171,1000,171.590004
3618.142633,1000,172.577402
3602.460888,1000,173.564735
3633.955241,1000,174.553768
3624.563904,1000,175.540296
3607.357049,1000,176.524136
3630.346151,1000,177.509699
3624.081777,1000,178.495145
3593.515792,1000,179.483079
3618.531873,1000,180.469263
3625.602564,1000,181.456194
3616.687305,1000,182.442415
3612.992428,1000,183.428674
3629.029911,1000,184.415488
3618.324302,1000,185.398074
3603.198608,1000,186.381475
3623.963224,1000,187.362526
3606.323961,1000,188.34429
3595.526676,1000,189.327248
3611.237179,1000,190.310542
3626.84367,1000,191.294103
3609.445684,1000,192.277543
3603.792332,1000,193.261486
3621.453025,1000,194.244187
3603.424113,1000,195.227914
3614.975172,1000,196.212562
3622.18463,1000,197.196685
3606.662689,1000,198.179762
3614.517252,1000,199.16197
3608.815012,1000,200.143221
3621.702348,1000,201.127356
3602.400094,1000,202.110208
3611.665896,1000,203.091624
3632.802075,1000,204.072493
3619.286319,1000,205.056031
3610.088464,1000,206.044584
3607.942917,1000,207.029417
3637.165815,1000,208.012051
3630.930929,1000,208.99302
3622.12605,1000,209.975646
3608.844421,1000,210.958478
3610.82982,1000,211.941107
3638.075974,1000,212.9236
3599.031133,1000,213.907843
3613.164904,1000,214.891189
3612.179928,1000,215.875078
3614.020869,1000,216.859689
3604.134747,1000,217.84401
3624.910052,1000,218.827477
3618.819188,1000,219.809046
3610.79118,1000,220.792109
3627.535745,1000,221.774015
3605.272298,1000,222.756332
3605.564758,1000,223.738644
3603.514394,1000,224.72182
3604.685954,1000,225.704782
3584.382925,1000,226.688178
3619.811999,1000,227.670349
3604.560536,1000,228.651178
3628.596063,1000,229.632515
3633.206547,1000,230.613693
3622.869476,1000,231.595473
3634.276571,1000,232.577837
3608.310761,1000,233.560239
3606.196223,1000,234.542839
3630.334247,1000,235.523153
3617.273136,1000,236.506187
3609.004232,1000,237.487941
3634.96044,1000,238.470158
3620.71077,1000,239.452021
3589.499207,1000,240.435574
3623.810996,1000,241.416881
3603.781535,1000,242.399275
3608.027598,1000,243.382374
3603.377315,1000,244.371281
3596.282371,1000,245.35993
3610.15331,1000,246.346304
3611.842303,1000,247.331879
3614.33308,1000,248.321989
3613.533838,1000,249.310646
3591.499087,1000,250.297647
3608.621197,1000,251.282595
3604.038023,1000,252.267915
