#{"t_start": 1671768918.1415248, "env_id": "HopperBulletEnv-v0"}
r,l,t
2726.853427,1000,0.82189
2681.419785,1000,1.604506
2693.013946,1000,2.368745
2693.040735,1000,3.133122
2742.058693,1000,3.896237
2684.64409,1000,4.659038
2695.056667,1000,5.421741
2685.387502,1000,6.186068
2704.657765,1000,6.948643
2694.869741,1000,7.718572
2705.285213,1000,8.484215
2709.922899,1000,9.246538
2737.376628,1000,10.00914
2697.877132,1000,10.773206
2718.372347,1000,11.536764
2730.638645,1000,12.299242
2711.78221,1000,13.062084
2700.364232,1000,13.824211
2716.733279,1000,14.586575
2709.056977,1000,15.350514
2693.016254,1000,16.114043
2658.912539,1000,16.878496
2712.810418,1000,17.643173
2673.010814,1000,18.407019
2670.871036,1000,19.170002
2700.260654,1000,19.934654
2698.592473,1000,20.698782
2707.4854,1000,21.462699
2682.637178,1000,22.228311
2720.27537,1000,22.99305
2699.223699,1000,23.757894
2728.469988,1000,24.523223
2688.81055,1000,25.286386
2721.530124,1000,26.049849
2692.33429,1000,26.812281
2687.691363,1000,27.575048
2693.50157,1000,28.338794
2692.537533,1000,29.099935
2742.711212,1000,29.862207
2715.047217,1000,30.625833
2698.129776,1000,31.389217
2726.146294,1000,32.151874
2684.077208,1000,32.914867
2697.236471,1000,33.677055
2665.271408,1000,34.438409
2708.122687,1000,35.201535
2661.697144,1000,35.964896
2666.707954,1000,36.72802
2658.031762,1000,37.491852
2725.602042,1000,38.25525
2680.569012,1000,39.017812
2680.561823,1000,39.780783
2699.921426,1000,40.545091
2714.911923,1000,41.307476
2697.32046,1000,42.071208
2699.664162,1000,42.834408
2656.669352,1000,43.597741
2720.929547,1000,44.361784
2658.042287,1000,45.124185
2712.445066,1000,45.886685
2663.154404,1000,46.650162
2649.925952,1000,47.415392
2683.296981,1000,48.179662
2679.828811,1000,48.943578
2723.443524,1000,49.705382
2707.434586,1000,50.470334
2705.546724,1000,51.232314
2720.223013,1000,51.995986
2697.271097,1000,52.762145
2725.693021,1000,53.524105
2710.125735,1000,54.286443
2680.220759,1000,55.051167
2685.127657,1000,55.815357
2698.069543,1000,56.579576
2697.499937,1000,57.343903
2683.540257,1000,58.107934
2701.557404,1000,58.870863
2742.307314,1000,59.634389
2717.769188,1000,60.397921
2706.031547,1000,61.161355
