#{"t_start": 1671728842.1177943, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
2859.028442,1000,0.969321
2784.940055,1000,1.894317
2787.986061,1000,2.801943
2800.421675,1000,3.708255
2143.919751,1000,4.61862
2821.858584,1000,5.524913
2803.75523,1000,6.430436
2777.934331,1000,7.336115
2827.418981,1000,8.241286
2718.994493,1000,9.146101
2720.113861,1000,10.051406
2665.926818,1000,10.955223
2790.25249,1000,11.859721
2716.644851,1000,12.769412
2844.006838,1000,13.676387
2803.764267,1000,14.581239
2832.003048,1000,15.488832
2864.305579,1000,16.398252
2805.815547,1000,17.306539
2790.661108,1000,18.209445
2810.427763,1000,19.111732
2745.254413,1000,20.014467
2840.653788,1000,20.921017
2817.107472,1000,21.821272
2852.161007,1000,22.722072
2751.017527,1000,23.627898
2772.802705,1000,24.533092
2781.955948,1000,25.437178
2835.544192,1000,26.340853
2798.439484,1000,27.2436
2824.667662,1000,28.146383
2825.847623,1000,29.049896
2719.049376,1000,29.956562
2721.44928,1000,30.861063
2781.57403,1000,31.764024
2436.610022,1000,32.670906
2768.458915,1000,33.577437
2784.118414,1000,34.479971
2852.991922,1000,35.384441
2739.082963,1000,36.288698
2852.213484,1000,37.193414
2793.181116,1000,38.096503
2690.584008,1000,39.002099
2816.082567,1000,39.906511
2778.298107,1000,40.811251
2849.314934,1000,41.715322
2715.986692,1000,42.61874
2837.306922,1000,43.522354
2757.760418,1000,44.425888
2742.255453,1000,45.331019
2796.583757,1000,46.233949
2803.727341,1000,47.136434
2778.528284,1000,48.041353
2802.559292,1000,48.948261
2772.889887,1000,49.854481
2836.126545,1000,50.756786
2728.762907,1000,51.657751
2807.680914,1000,52.56279
2817.165248,1000,53.464843
2746.489251,1000,54.367821
2824.541313,1000,55.27034
2818.518452,1000,56.173603
2761.312514,1000,57.079394
2825.589746,1000,57.982207
2765.14864,1000,58.885864
2790.492063,1000,59.790691
2801.379837,1000,60.695302
2816.031428,1000,61.598695
2724.770931,1000,62.503034
2815.341515,1000,63.40658
2807.499967,1000,64.310045
2724.201454,1000,65.214121
2680.997006,1000,66.119149
2842.093103,1000,67.022871
2782.425025,1000,67.927253
2788.476687,1000,68.832948
2754.874234,1000,69.74019
2818.595739,1000,70.64477
2839.925685,1000,71.547951
2830.742131,1000,72.45148
2748.763176,1000,73.356977
2705.609922,1000,74.259606
2831.329995,1000,75.158301
2800.017203,1000,76.060749
2750.357869,1000,76.962348
2794.929337,1000,77.864147
2755.058192,1000,78.764799
2813.841777,1000,79.663583
2805.968968,1000,80.564496
2805.229499,1000,81.469804
2821.543659,1000,82.367979
2795.272294,1000,83.268144
2749.299764,1000,84.167964
2776.171228,1000,85.070672
2783.746109,1000,85.975149
2825.99127,1000,86.872908
2729.066987,1000,87.7722
2824.884509,1000,88.672096
2750.426086,1000,89.571507
2811.171414,1000,90.473086
2763.182627,1000,91.375745
2821.239721,1000,92.27666
2814.077863,1000,93.179598
2836.78147,1000,94.082649
2804.543862,1000,94.982984
2872.20075,1000,95.883814
2786.055555,1000,96.786397
2788.351844,1000,97.687531
2735.521528,1000,98.592056
2838.020445,1000,99.495314
2729.456661,1000,100.39983
2634.012384,1000,101.304732
2845.007566,1000,102.207381
2670.784398,1000,103.109276
2511.062701,1000,104.01282
2761.623028,1000,104.915573
2845.426334,1000,105.818947
2709.272289,1000,106.722481
2814.148779,1000,107.626747
2815.825648,1000,108.532596
2794.510748,1000,109.434068
2784.529786,1000,110.335478
2744.199264,1000,111.236238
2837.338237,1000,112.135389
2815.002619,1000,113.032847
2776.283311,1000,113.932744
2809.65376,1000,114.83426
2785.608939,1000,115.736728
2767.8252,1000,116.640098
2801.646175,1000,117.545146
2789.467218,1000,118.450243
2785.738687,1000,119.352593
2688.755173,1000,120.256899
2852.77485,1000,121.158226
2793.44708,1000,122.059485
2699.241944,1000,122.960757
2785.790479,1000,123.863882
2730.868284,1000,124.766181
2816.975349,1000,125.716338
2702.643416,1000,126.648505
2821.143681,1000,127.555159
2811.382453,1000,128.463328
2775.140396,1000,129.36829
2513.070808,1000,130.276349
2771.370487,1000,131.182085
2840.246585,1000,132.084733
2813.439836,1000,132.987626
2818.432881,1000,133.891478
2740.838644,1000,134.795594
2772.254498,1000,135.700348
2824.345559,1000,136.604966
2836.620516,1000,137.509058
2842.45448,1000,138.413095
2851.14864,1000,139.315394
2689.269673,1000,140.218461
2750.44684,1000,141.124098
2715.407554,1000,142.027751
2835.752306,1000,142.934032
2753.402651,1000,143.839045
2691.141154,1000,144.742786
2809.867143,1000,145.648607
2835.198721,1000,146.55167
2836.015515,1000,147.454214
2646.78943,1000,148.357075
2851.324374,1000,149.261101
2783.735827,1000,150.164791
2790.231109,1000,151.068515
2765.837891,1000,151.973335
2744.309608,1000,152.875131
2731.659358,1000,153.786808
2818.844926,1000,154.697567
2815.185046,1000,155.601056
2789.922955,1000,156.505928
2732.022272,1000,157.41155
2672.597617,1000,158.318622
2814.244521,1000,159.223837
2723.526282,1000,160.130243
2755.094802,1000,161.036641
2784.173323,1000,161.941268
2774.270729,1000,162.844259
2744.620098,1000,163.746541
2836.507288,1000,164.645862
2750.676866,1000,165.547902
2813.755507,1000,166.447756
2743.433428,1000,167.346911
2848.987022,1000,168.246613
2754.630284,1000,169.14522
2789.635168,1000,170.044911
2813.512029,1000,170.946653
2849.308313,1000,171.846998
2811.12351,1000,172.747196
2768.275593,1000,173.648766
2746.838302,1000,174.549149
2744.318181,1000,175.452286
2734.702038,1000,176.357024
2812.795529,1000,177.261518
2805.186195,1000,178.163922
2796.007287,1000,179.064363
2804.630099,1000,179.970835
2737.663243,1000,180.871998
2815.566322,1000,181.771915
2722.906658,1000,182.671216
2693.617938,1000,183.573617
2741.106897,1000,184.472381
2748.894484,1000,185.372231
2791.522304,1000,186.2721
2769.225531,1000,187.170686
2773.054065,1000,188.070484
2814.583175,1000,188.970519
2810.911899,1000,189.871427
2808.112428,1000,190.770275
2757.079193,1000,191.670086
2798.2871,1000,192.569977
2813.764327,1000,193.469213
2815.522658,1000,194.369256
2714.820133,1000,195.269396
2821.378708,1000,196.169939
2767.271487,1000,197.07182
2776.629981,1000,197.971181
2808.971386,1000,198.873034
2810.035296,1000,199.772977
2750.699852,1000,200.674775
2852.140069,1000,201.574519
2728.068998,1000,202.474323
2755.985616,1000,203.378994
2769.429622,1000,204.281264
2825.412319,1000,205.181904
2751.457275,1000,206.083421
2750.998034,1000,206.984699
2767.714919,1000,207.886732
2829.686158,1000,208.78845
2657.123435,1000,209.689614
2832.152218,1000,210.590319
2649.847749,1000,211.492249
2837.955977,1000,212.392988
2733.741299,1000,213.295292
2803.535356,1000,214.196686
2683.447007,1000,215.097832
