#{"t_start": 1671674687.5535116, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
3287.11168,1000,0.947498
2852.619318,1000,1.867865
3259.696616,1000,2.769397
3302.001011,1000,3.669807
3273.694142,1000,4.569518
3246.795698,1000,5.471653
3256.692432,1000,6.370728
3279.511735,1000,7.270477
3295.936101,1000,8.17279
3070.062815,1000,9.074173
3253.003022,1000,9.974703
3251.34828,1000,10.875044
3231.941039,1000,11.775906
3243.55394,1000,12.678189
3289.696229,1000,13.576078
3282.130525,1000,14.474484
3179.268749,1000,15.375082
3150.440008,1000,16.276308
3344.656643,1000,17.173949
3251.046724,1000,18.074597
3334.318928,1000,18.973399
3021.028514,1000,19.875201
3309.610886,1000,20.774043
3291.610033,1000,21.671152
3266.241651,1000,22.569987
3270.029143,1000,23.468804
3244.218944,1000,24.368215
3258.072652,1000,25.270399
3167.408603,1000,26.168912
3297.53773,1000,27.068441
3283.097921,1000,27.966762
3278.287093,1000,28.865151
3314.109115,1000,29.763146
2854.967713,1000,30.672324
3357.220702,1000,31.573592
2937.1904,1000,32.476419
3278.188734,1000,33.375742
3252.754775,1000,34.277289
3277.052067,1000,35.177406
3272.952797,1000,36.080321
3267.642386,1000,36.982291
3270.443816,1000,37.883254
3291.518153,1000,38.780498
3287.957317,1000,39.681365
3313.086202,1000,40.580811
3234.509048,1000,41.482382
3298.767689,1000,42.380431
3235.632581,1000,43.280423
3275.233306,1000,44.179452
3222.381525,1000,45.083395
3016.056291,1000,45.983939
3325.888099,1000,46.882722
3298.400137,1000,47.780704
3307.325256,1000,48.681858
3129.853924,1000,49.58208
3283.394717,1000,50.484808
3269.856942,1000,51.3836
3128.246214,1000,52.282125
3268.83079,1000,53.181149
3210.718728,1000,54.08022
3292.527496,1000,54.978509
3011.631934,1000,55.880404
3272.351645,1000,56.778239
2968.054106,1000,57.67938
3268.244559,1000,58.578495
3273.927784,1000,59.480469
3243.542402,1000,60.379362
3313.449108,1000,61.278287
3259.295756,1000,62.176591
3221.25322,1000,63.075415
3314.565393,1000,63.972446
3123.272805,1000,64.872543
3246.45646,1000,65.77064
3213.58314,1000,66.668698
3281.198647,1000,67.567992
3251.174985,1000,68.466731
3318.3263,1000,69.362816
3051.2945,1000,70.264714
3336.435586,1000,71.160702
3294.580015,1000,72.058202
3075.146115,1000,72.959276
3306.361441,1000,73.858326
3273.064896,1000,74.754708
3288.741654,1000,75.652384
3308.381223,1000,76.548655
3314.786397,1000,77.446829
3033.847711,1000,78.349055
3290.443851,1000,79.25101
3283.695686,1000,80.150013
3282.823961,1000,81.05149
3214.423049,1000,81.950794
3286.896272,1000,82.852572
3284.415345,1000,83.751833
