#{"t_start": 1671665949.7507327, "env_id": "HopperBulletEnv-v0"}
r,l,t
2517.476686,1000,0.802318
2486.09426,1000,1.580427
2491.960675,1000,2.338234
2530.676378,1000,3.096224
2460.738175,1000,3.851406
2510.187983,1000,4.609305
2493.246286,1000,5.365607
2494.081517,1000,6.11973
2489.352776,1000,6.874421
2482.425156,1000,7.631643
2494.585849,1000,8.386408
2502.000053,1000,9.141781
2479.853867,1000,9.894896
2496.243522,1000,10.649716
2495.517128,1000,11.405659
2486.77159,1000,12.15968
2490.125847,1000,12.915946
2494.713674,1000,13.673868
2475.901264,1000,14.429069
2476.993096,1000,15.184823
2515.353064,1000,15.940793
2480.884112,1000,16.698247
2489.842314,1000,17.453873
2492.394009,1000,18.20977
2502.603247,1000,18.963632
2490.871286,1000,19.718285
2504.044799,1000,20.473635
2497.755088,1000,21.229983
2510.240362,1000,21.985466
2490.529714,1000,22.739734
2507.568959,1000,23.493569
2498.647487,1000,24.247052
2509.130714,1000,25.002161
2508.46922,1000,25.756037
2499.423814,1000,26.51143
2484.423709,1000,27.266931
2492.798658,1000,28.021862
2497.095979,1000,28.777289
2510.936275,1000,29.533227
2487.006493,1000,30.289238
2466.641285,1000,31.046018
2504.587002,1000,31.804342
2469.181826,1000,32.564408
2488.084875,1000,33.324613
2504.859975,1000,34.082028
2525.903684,1000,34.839813
2491.678082,1000,35.599625
2480.942725,1000,36.382647
2501.468799,1000,37.160419
2479.25989,1000,37.916943
2468.541741,1000,38.674829
2464.460944,1000,39.433446
2501.496435,1000,40.193322
2508.254979,1000,40.952138
2505.536964,1000,41.710595
2472.342637,1000,42.466791
2457.333626,1000,43.224431
2484.912442,1000,43.98162
2508.351859,1000,44.740019
2495.07037,1000,45.497909
2474.427518,1000,46.267465
2511.460055,1000,47.027169
2509.285211,1000,47.784078
2497.660603,1000,48.542875
2481.770959,1000,49.303215
2500.861726,1000,50.061622
2495.613534,1000,50.819083
2493.035743,1000,51.577387
2491.331478,1000,52.335028
2502.47747,1000,53.092755
2493.527478,1000,53.849256
2471.944524,1000,54.607185
2504.087229,1000,55.364828
2502.070427,1000,56.123297
2503.34503,1000,56.881593
2478.373998,1000,57.639832
2479.165122,1000,58.399265
2504.756668,1000,59.159348
2488.567752,1000,59.917879
2490.805143,1000,60.676385
2496.495466,1000,61.433254
2473.887844,1000,62.190584
2492.468251,1000,62.947855
2462.473166,1000,63.703559
2484.40567,1000,64.460162
2497.631625,1000,65.218099
2488.650289,1000,65.973431
2501.845916,1000,66.730046
2495.850143,1000,67.496261
2468.255301,1000,68.254134
2492.278944,1000,69.01324
2492.696466,1000,69.770569
2516.379475,1000,70.529482
2494.580236,1000,71.288643
2486.724888,1000,72.045757
2456.600281,1000,72.804048
2500.528585,1000,73.56152
2511.214808,1000,74.320538
2495.72877,1000,75.078931
2488.590936,1000,75.837688
2502.396965,1000,76.596092
2487.998473,1000,77.353504
2481.44695,1000,78.11065
2482.454583,1000,78.866989
2464.392905,1000,79.623542
2475.026951,1000,80.379744
2515.183889,1000,81.1381
2486.220524,1000,81.895875
2504.172926,1000,82.653461
2478.909621,1000,83.410878
2492.276806,1000,84.166857
2495.77565,1000,84.924794
2482.119249,1000,85.681652
2483.241835,1000,86.440305
2502.041695,1000,87.197218
2515.7062,1000,87.953355
2498.226155,1000,88.711208
2504.980846,1000,89.469509
2485.312299,1000,90.22614
2502.315546,1000,90.980586
2462.483842,1000,91.734987
2520.027768,1000,92.489449
2498.857167,1000,93.2447
2481.356083,1000,93.999386
2506.431414,1000,94.754787
2524.812152,1000,95.508118
2505.795511,1000,96.2612
2492.042156,1000,97.015646
2496.874129,1000,97.767956
2495.030014,1000,98.520972
2504.112803,1000,99.273916
2491.737349,1000,100.027211
2488.520286,1000,100.78315
2481.114625,1000,101.538523
2504.870685,1000,102.293644
2516.494447,1000,103.049722
2487.345538,1000,103.80412
2509.523039,1000,104.557536
2483.166308,1000,105.313334
2496.938436,1000,106.069957
2502.381903,1000,106.826955
2482.740901,1000,107.584388
2473.506438,1000,108.33868
2516.721225,1000,109.092238
2467.92533,1000,109.845722
2471.261805,1000,110.600468
2512.854033,1000,111.353659
2504.699436,1000,112.105954
2480.622745,1000,112.858741
2478.303952,1000,113.610814
2516.577115,1000,114.363379
2482.056087,1000,115.116127
2520.29299,1000,115.869141
2504.226499,1000,116.622634
2472.183243,1000,117.375431
2470.800281,1000,118.12875
2514.520314,1000,118.881866
2460.019356,1000,119.63722
2495.464862,1000,120.391494
2514.342137,1000,121.146559
2491.567836,1000,121.900595
2494.020911,1000,122.655351
2500.911849,1000,123.40895
2504.069716,1000,124.161919
2486.84402,1000,124.916009
2485.152778,1000,125.672485
2477.194223,1000,126.43035
2454.732655,1000,127.188519
2493.018784,1000,127.941444
2501.272617,1000,128.694366
2505.349594,1000,129.447459
2475.973601,1000,130.200967
2502.93268,1000,130.954967
2493.804611,1000,131.708491
2489.498481,1000,132.461382
2497.799088,1000,133.21725
2485.512822,1000,133.969927
2488.402703,1000,134.722373
2482.087466,1000,135.475344
2503.452775,1000,136.229069
2479.154581,1000,136.982599
2488.871195,1000,137.736005
2448.749083,1000,138.488635
2518.904786,1000,139.241525
2500.141008,1000,139.994033
2462.376977,1000,140.749094
2487.035586,1000,141.503268
2468.874591,1000,142.258152
2477.808933,1000,143.012261
2514.751445,1000,143.766011
2466.957054,1000,144.519187
2505.321528,1000,145.275804
2488.063449,1000,146.031498
2473.104158,1000,146.787943
2486.55672,1000,147.544953
2529.526315,1000,148.300962
2495.030012,1000,149.056118
2488.941019,1000,149.810227
2474.698161,1000,150.56284
2480.602494,1000,151.315285
2495.960014,1000,152.06728
2508.689025,1000,152.819705
2518.316716,1000,153.570873
2488.608867,1000,154.322162
2519.589846,1000,155.074018
2476.061724,1000,155.826512
2488.188642,1000,156.578349
2501.406252,1000,157.330189
2492.875263,1000,158.083655
2501.380453,1000,158.835457
2513.786748,1000,159.588073
2491.072427,1000,160.340744
2509.540888,1000,161.09535
2508.813495,1000,161.848019
2487.03167,1000,162.600385
2494.398626,1000,163.351444
2497.327836,1000,164.104114
2505.98723,1000,164.85582
2449.923405,1000,165.611619
2491.974082,1000,166.365721
2495.394361,1000,167.120393
2485.942126,1000,167.873474
2490.016578,1000,168.626266
2501.270901,1000,169.378966
2481.653547,1000,170.133861
2470.542109,1000,170.888942
2510.055189,1000,171.643405
2463.480443,1000,172.393626
2486.052906,1000,173.145728
2500.991904,1000,173.896708
2500.200671,1000,174.648109
2491.127813,1000,175.406307
2513.646162,1000,176.159487
2494.013171,1000,176.941916
2477.62297,1000,177.723289
2474.588546,1000,178.481599
2490.643182,1000,179.240443
2520.925081,1000,179.997461
2503.06367,1000,180.755838
2505.686737,1000,181.514878
2490.761755,1000,182.274538
2526.021883,1000,183.033315
2491.863272,1000,183.795126
2460.065073,1000,184.552975
2504.285725,1000,185.31144
2504.420688,1000,186.069371
2499.374242,1000,186.825717
2466.912704,1000,187.586665
2487.576303,1000,188.343953
2517.058985,1000,189.102925
2505.672599,1000,189.860971
2481.655162,1000,190.617818
2503.403896,1000,191.374207
2484.340741,1000,192.13045
2496.16572,1000,192.888012
2522.670329,1000,193.643924
2510.668415,1000,194.39924
2486.693658,1000,195.155876
2501.552814,1000,195.913427
2497.244254,1000,196.670742
2461.780848,1000,197.425462
2482.219509,1000,198.180606
2489.461404,1000,198.934917
2507.61963,1000,199.689284
2469.038841,1000,200.442979
2515.799133,1000,201.199092
2494.885124,1000,201.952441
2483.190114,1000,202.70804
2493.387722,1000,203.462839
2501.188803,1000,204.217847
2500.234933,1000,204.972637
2505.350805,1000,205.726998
2485.833128,1000,206.481112
2496.27888,1000,207.236276
2466.25941,1000,207.992377
2510.924521,1000,208.748922
2501.928493,1000,209.506468
2485.607632,1000,210.263328
2492.191367,1000,211.019963
2472.205664,1000,211.776212
2501.578264,1000,212.531719
2495.341837,1000,213.288472
2479.71412,1000,214.042212
2516.863371,1000,214.797602
2502.955771,1000,215.55172
2465.76097,1000,216.310786
2491.630286,1000,217.068638
2487.543612,1000,217.824926
2463.886656,1000,218.583517
2460.866091,1000,219.341917
2521.291792,1000,220.100368
2494.072202,1000,220.857031
2501.28936,1000,221.615278
2477.144031,1000,222.370867
2488.908976,1000,223.127644
2477.671987,1000,223.888425
2492.818034,1000,224.646119
2492.1075,1000,225.40371
2494.786561,1000,226.162436
2487.321181,1000,226.91905
2499.038664,1000,227.676173
2504.846462,1000,228.433686
2467.834906,1000,229.191113
2499.677843,1000,229.947832
2515.116415,1000,230.70639
2492.101564,1000,231.46396
2519.208179,1000,232.220715
2479.639694,1000,232.977441
2475.502609,1000,233.735287
2495.680371,1000,234.489948
2494.854629,1000,235.24582
2481.329589,1000,236.00318
2521.084519,1000,236.761511
2499.156611,1000,237.519377
2515.796646,1000,238.275686
2487.080934,1000,239.031877
2484.399233,1000,239.788678
2475.605305,1000,240.54719
2478.879485,1000,241.306227
2511.523044,1000,242.06428
2475.037848,1000,242.819516
2489.224009,1000,243.577001
2492.458341,1000,244.331769
2515.360338,1000,245.088792
2501.217371,1000,245.842752
2496.122207,1000,246.599849
2503.836051,1000,247.361105
2501.981903,1000,248.120741
2511.605604,1000,248.874662
2487.012642,1000,249.631175
2503.657067,1000,250.386094
2457.795134,1000,251.141476
2505.911587,1000,251.896213
2488.185033,1000,252.652723
2477.288788,1000,253.408981
2509.03143,1000,254.164293
2491.980715,1000,254.91908
2509.880736,1000,255.675571
2492.153871,1000,256.43121
2497.628219,1000,257.187415
2487.963038,1000,257.941699
2533.680916,1000,258.69842
2493.228739,1000,259.454365
2475.155756,1000,260.207768
2493.244763,1000,260.962195
2501.002531,1000,261.716236
2510.492555,1000,262.469249
2472.783884,1000,263.221426
2484.809629,1000,263.974334
2483.092784,1000,264.728233
2492.739726,1000,265.480979
2481.003147,1000,266.233868
2480.429411,1000,266.986021
2498.055567,1000,267.738355
2489.550713,1000,268.48946
2465.291159,1000,269.241025
2490.196657,1000,269.993101
2513.643121,1000,270.745119
2493.763721,1000,271.497582
2508.06657,1000,272.249074
2504.407048,1000,273.00085
2513.345238,1000,273.752844
2488.893502,1000,274.503791
2453.401873,1000,275.256467
2489.022074,1000,276.008522
2494.037825,1000,276.762018
2484.875377,1000,277.513537
2506.053112,1000,278.264185
2506.578442,1000,279.015508
2494.32573,1000,279.768569
2500.917479,1000,280.521823
2500.731134,1000,281.274362
2503.811421,1000,282.027229
2479.505321,1000,282.779236
2526.857289,1000,283.530745
2503.671372,1000,284.282486
2474.865536,1000,285.035471
2504.513801,1000,285.787493
2491.477928,1000,286.540972
2503.727361,1000,287.293791
2478.20611,1000,288.045764
2528.534211,1000,288.797766
2468.904815,1000,289.551232
2479.946225,1000,290.304902
2503.662025,1000,291.05786
2510.827631,1000,291.809706
2498.226086,1000,292.564291
2484.272868,1000,293.321676
2465.071309,1000,294.079752
2494.440204,1000,294.835139
2467.961312,1000,295.590544
2519.863711,1000,296.346249
2496.958862,1000,297.099823
2480.892852,1000,297.857731
2484.246721,1000,298.612362
2473.08452,1000,299.367118
2483.27043,1000,300.120521
2498.555557,1000,300.875073
2510.178525,1000,301.629612
2502.996158,1000,302.382421
2498.859186,1000,303.134816
2496.860724,1000,303.886885
2471.542755,1000,304.639377
2487.738138,1000,305.390377
2475.648286,1000,306.142405
2491.45033,1000,306.893682
2479.172271,1000,307.645846
2500.746653,1000,308.397637
2472.35976,1000,309.150466
2481.97741,1000,309.901954
2501.877638,1000,310.654267
2506.334463,1000,311.405654
2472.484333,1000,312.158555
2501.621672,1000,312.911222
2509.562486,1000,313.664643
2508.916798,1000,314.416718
2485.667604,1000,315.167451
2489.754988,1000,315.918497
2494.835695,1000,316.671459
2514.625942,1000,317.456331
2492.632745,1000,318.232112
2501.359022,1000,318.989903
2466.380228,1000,319.747576
2498.482163,1000,320.502791
2510.441807,1000,321.263684
2469.63775,1000,322.025162
2486.082362,1000,322.785926
2493.711937,1000,323.545005
2485.002166,1000,324.304358
2467.791494,1000,325.065099
2476.695002,1000,325.822424
2505.297753,1000,326.580932
2462.361477,1000,327.340653
2516.644627,1000,328.101692
2494.343679,1000,328.862148
2507.50705,1000,329.623625
2482.199287,1000,330.386454
2493.375079,1000,331.148489
2509.30179,1000,331.909258
2494.570571,1000,332.671646
2486.440025,1000,333.4335
2489.590205,1000,334.19583
2497.188302,1000,334.954987
2501.785396,1000,335.717284
2515.034542,1000,336.47876
2487.912903,1000,337.240526
2466.886254,1000,338.000803
2493.515288,1000,338.760993
2488.888639,1000,339.520574
2486.886542,1000,340.282315
2492.516418,1000,341.041203
2498.83076,1000,341.800119
2498.373885,1000,342.559747
2501.134501,1000,343.318772
2499.955998,1000,344.077289
2469.064793,1000,344.838469
2496.289056,1000,345.598818
2506.926271,1000,346.365417
2502.99589,1000,347.126996
2493.488149,1000,347.887329
2483.335105,1000,348.64757
2513.713064,1000,349.407863
2495.027309,1000,350.17064
2478.252457,1000,350.932535
2488.10546,1000,351.694177
2488.27267,1000,352.453575
2513.520772,1000,353.214051
2458.851786,1000,353.973789
2503.43764,1000,354.734408
2483.262564,1000,355.49424
2484.852477,1000,356.2555
2483.382088,1000,357.014941
2489.46923,1000,357.773849
2500.098677,1000,358.531985
2478.461669,1000,359.291558
2485.961449,1000,360.053
2493.006722,1000,360.816051
2457.392996,1000,361.5771
2513.644504,1000,362.337818
2477.405838,1000,363.097631
2506.666327,1000,363.857597
2491.013141,1000,364.618088
2473.524435,1000,365.3804
2495.899577,1000,366.143557
2483.305407,1000,366.905267
2473.397082,1000,367.672084
2469.734783,1000,368.432398
2474.316124,1000,369.193515
2478.584054,1000,369.954455
