#{"t_start": 1671678289.894899, "env_id": "AntBulletEnv-v0"}
r,l,t
3202.425126,1000,1.057907
3194.182785,1000,2.064032
3010.077932,1000,3.064153
3192.157431,1000,4.063623
3172.052969,1000,5.066905
3194.97853,1000,6.071758
3153.873186,1000,7.071851
3192.60379,1000,8.072525
3175.059965,1000,9.073061
3176.92879,1000,10.07215
3222.000183,1000,11.070004
3142.73893,1000,12.068327
3199.420212,1000,13.066309
3185.853982,1000,14.064343
3144.911259,1000,15.065117
3166.409401,1000,16.062063
3142.678257,1000,17.064774
3156.875322,1000,18.066982
3167.726476,1000,19.06647
3187.807267,1000,20.065898
3149.649548,1000,21.06517
3151.143753,1000,22.06539
3187.084558,1000,23.064394
3190.725844,1000,24.060827
3138.006796,1000,25.060239
3186.306571,1000,26.05889
3185.368309,1000,27.056895
3191.437479,1000,28.058074
3191.555078,1000,29.056767
3080.291755,1000,30.057561
3197.302894,1000,31.056038
3193.10012,1000,32.055441
3120.886216,1000,33.053391
3155.717162,1000,34.048781
3157.910945,1000,35.04487
3181.374419,1000,36.04005
3189.74249,1000,37.035585
3187.418049,1000,38.032057
3177.113676,1000,39.035754
3139.173312,1000,40.031925
3190.070955,1000,41.031082
3150.15646,1000,42.026709
3180.691752,1000,43.022269
3167.502012,1000,44.019874
3176.016181,1000,45.015219
3194.224446,1000,46.012643
3149.702383,1000,47.010143
3195.620132,1000,48.003204
3182.945083,1000,48.998607
3164.669229,1000,49.989897
3161.001752,1000,50.985128
3151.71614,1000,51.979086
3134.758938,1000,52.974138
3158.279228,1000,53.965551
3190.438559,1000,54.956579
3126.889104,1000,55.94982
3186.110945,1000,56.943199
3186.379545,1000,57.936947
3131.723043,1000,58.929874
3014.10594,1000,59.923874
3155.628276,1000,60.945683
3178.513972,1000,61.956566
3165.463863,1000,62.958805
3153.316143,1000,63.958022
3173.292073,1000,64.95734
3165.845844,1000,65.95806
3005.200814,1000,66.958257
3188.268971,1000,67.958288
3184.810968,1000,68.961108
3012.36424,1000,69.960437
3185.558489,1000,70.962449
3193.999062,1000,71.959517
3119.104589,1000,72.954444
3178.365363,1000,73.950721
3156.843218,1000,74.947879
3177.033924,1000,75.944701
3172.56607,1000,76.944774
3187.672776,1000,77.944113
3189.681467,1000,78.940345
3194.087511,1000,79.937878
3173.273208,1000,80.938004
3173.115681,1000,81.935347
3152.759256,1000,82.933298
3177.188219,1000,83.933166
3140.500269,1000,84.934253
3154.877754,1000,85.9324
3185.560621,1000,86.932197
3097.385867,1000,87.930194
3191.348546,1000,88.929836
3161.00642,1000,89.931347
3086.034662,1000,90.932023
3160.02521,1000,91.928164
3202.16759,1000,92.926368
3196.209564,1000,93.923576
3207.580536,1000,94.922393
3194.57712,1000,95.920466
3143.333161,1000,96.916901
3196.854534,1000,97.917593
3181.857142,1000,98.916352
3178.957927,1000,99.919726
3179.288538,1000,100.920835
3058.241444,1000,101.922822
3187.877689,1000,102.924156
3184.672432,1000,103.92275
3197.585973,1000,104.922777
3173.698848,1000,105.92139
3134.233583,1000,106.917759
3197.542222,1000,107.916368
3199.905531,1000,108.915991
3165.830407,1000,109.914453
3074.820398,1000,110.910883
3204.284643,1000,111.909915
3141.347425,1000,112.912304
3170.354092,1000,113.914916
3192.242527,1000,114.91784
3189.132584,1000,115.918032
3165.948604,1000,116.917309
3190.778313,1000,117.919571
3092.234339,1000,118.921222
3208.167259,1000,119.921617
3161.490686,1000,120.922931
3147.337476,1000,121.922983
3182.492773,1000,122.924142
3037.005673,1000,123.926085
3153.751782,1000,124.928456
3025.005796,1000,125.931441
3126.139046,1000,126.930157
3194.033418,1000,127.931508
3163.53656,1000,128.933342
3184.950865,1000,129.932727
3199.843176,1000,130.931972
3197.248156,1000,131.932662
3154.043218,1000,132.930279
3143.547741,1000,133.932588
3195.315773,1000,134.930566
3192.117888,1000,135.93256
3195.489045,1000,136.931575
3105.012454,1000,137.930665
3164.776362,1000,138.928308
2991.765078,1000,139.935493
3173.692835,1000,140.935848
3163.660092,1000,141.935273
3152.846608,1000,142.935255
3191.958532,1000,143.93541
3155.738781,1000,144.934872
3165.605638,1000,145.934738
2971.033524,1000,146.93439
3206.694221,1000,147.938326
3183.73892,1000,148.938101
3146.88643,1000,149.938904
3131.44403,1000,150.937591
3181.131529,1000,151.938725
3174.202852,1000,152.934246
3174.401108,1000,153.927994
3166.096786,1000,154.921477
3172.133876,1000,155.912914
3162.56399,1000,156.906076
3133.299729,1000,157.897874
3180.470556,1000,158.894446
3202.241391,1000,159.890034
3160.414254,1000,160.884388
3188.720713,1000,161.87946
3194.715508,1000,162.872326
3194.710363,1000,163.862719
3172.159547,1000,164.854672
3180.920835,1000,165.846476
3097.552315,1000,166.839508
3110.764828,1000,167.832395
3089.840873,1000,168.824147
3108.017611,1000,169.815717
3195.51123,1000,170.807514
3167.848128,1000,171.799019
3085.689631,1000,172.791999
3205.224332,1000,173.783231
3177.513053,1000,174.774979
3171.668571,1000,175.766694
3131.302794,1000,176.758517
3182.966565,1000,177.751115
3189.284482,1000,178.742863
3157.022431,1000,179.735623
3139.017956,1000,180.730023
3186.732115,1000,181.722571
3141.164515,1000,182.716178
