#{"t_start": 1671747847.9326003, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
2868.332301,1000,1.02238
2868.532285,1000,1.989033
2877.191605,1000,2.943877
2857.294021,1000,3.898711
2865.560487,1000,4.85001
2866.020339,1000,5.806024
2858.106288,1000,6.760793
2868.834651,1000,7.717087
2869.266761,1000,8.673755
2880.141268,1000,9.628518
2875.068026,1000,10.585503
2866.154003,1000,11.538916
2871.77035,1000,12.490795
2885.154239,1000,13.443324
2860.65603,1000,14.395351
2872.522107,1000,15.351294
2828.813361,1000,16.303592
2847.756173,1000,17.255666
2875.804684,1000,18.208754
2871.392637,1000,19.163904
2887.768919,1000,20.117147
2867.468022,1000,21.069075
2894.02759,1000,22.020634
2857.59717,1000,22.976548
2867.93244,1000,23.929929
2854.510284,1000,24.884807
2873.296761,1000,25.840907
2860.037325,1000,26.795782
2867.426714,1000,27.751956
2875.907853,1000,28.706243
2830.330743,1000,29.665322
2869.961619,1000,30.62193
2866.945024,1000,31.576056
2881.907046,1000,32.530715
2847.863334,1000,33.485408
2869.071094,1000,34.44203
2851.416472,1000,35.399249
2871.415756,1000,36.355137
2853.562329,1000,37.312079
2860.138502,1000,38.268689
2867.425559,1000,39.225196
2866.122229,1000,40.180897
2891.069112,1000,41.132697
2833.59423,1000,42.087055
2853.992124,1000,43.039534
2879.084529,1000,43.990756
2879.043619,1000,44.946406
2872.581035,1000,45.900177
2876.485899,1000,46.852416
2852.664821,1000,47.805004
2884.822694,1000,48.770144
2867.502445,1000,49.724695
2863.173822,1000,50.678855
2863.935514,1000,51.632046
2828.689487,1000,52.586315
2870.147994,1000,53.538904
2869.048916,1000,54.492466
2862.539554,1000,55.444595
2865.545033,1000,56.395723
2880.71083,1000,57.347819
2871.786891,1000,58.302329
2873.431251,1000,59.2588
2877.477899,1000,60.216586
2864.929183,1000,61.17174
2865.288503,1000,62.128899
2856.982105,1000,63.084282
2853.683902,1000,64.040192
2851.024552,1000,64.992867
2837.84149,1000,65.949369
2880.314389,1000,66.904459
2866.220363,1000,67.85958
2884.929983,1000,68.814818
2865.980297,1000,69.771262
2843.445994,1000,70.727493
2870.042129,1000,71.680685
2841.7502,1000,72.636254
2871.995916,1000,73.590162
2855.7156,1000,74.545115
2869.236898,1000,75.50791
2869.100355,1000,76.461343
2865.794675,1000,77.416602
2886.190733,1000,78.369207
2876.555433,1000,79.323445
2887.254875,1000,80.278175
2867.8854,1000,81.231119
2869.976924,1000,82.183527
2855.538329,1000,83.134909
2866.00933,1000,84.086182
2881.197146,1000,85.038112
2854.332049,1000,85.990208
2869.792081,1000,86.943613
2839.345966,1000,87.894601
2876.327649,1000,88.844486
2886.970263,1000,89.798563
2890.147896,1000,90.753106
2835.650393,1000,91.708701
2869.346884,1000,92.662308
2881.994889,1000,93.617474
2855.113887,1000,94.571665
2881.395075,1000,95.528069
2831.042332,1000,96.482069
2870.79488,1000,97.438461
2876.692464,1000,98.39216
2870.565094,1000,99.350558
2886.861486,1000,100.30504
2847.200318,1000,101.262403
2848.033924,1000,102.222044
2874.621646,1000,103.176578
2887.083659,1000,104.130471
2855.919561,1000,105.087337
2871.06087,1000,106.042995
2846.123588,1000,107.001724
2851.355761,1000,107.960909
2877.067676,1000,108.913324
2863.124154,1000,109.865592
2840.640246,1000,110.818575
2838.694376,1000,111.773275
2843.315921,1000,112.729385
2867.71116,1000,113.68553
2864.693089,1000,114.640357
2836.188661,1000,115.595963
2869.08288,1000,116.553238
2879.441205,1000,117.510215
2809.845933,1000,118.466355
2870.024697,1000,119.419673
2870.009171,1000,120.373765
2850.689514,1000,121.326937
2886.934098,1000,122.283079
2858.502431,1000,123.236414
2843.022327,1000,124.190593
2886.520657,1000,125.144709
2866.156224,1000,126.102479
2886.94752,1000,127.058156
2868.046368,1000,128.012422
2858.180465,1000,128.968063
2884.629858,1000,129.923007
2863.919163,1000,130.877231
2883.820959,1000,131.83527
2853.860327,1000,132.787481
2848.692027,1000,133.740927
2864.050745,1000,134.693805
2869.518745,1000,135.648692
2858.158157,1000,136.601824
2852.139518,1000,137.556714
2864.520124,1000,138.509838
2863.035919,1000,139.464202
2895.108438,1000,140.419991
2866.627227,1000,141.375893
2859.891333,1000,142.330693
2862.097059,1000,143.287328
2870.289063,1000,144.240932
2858.400914,1000,145.196331
2852.374346,1000,146.151528
2849.521459,1000,147.10538
2845.689835,1000,148.059867
2861.15366,1000,149.053594
2863.796057,1000,150.024225
2861.224305,1000,150.983062
2855.718856,1000,151.944426
2849.565383,1000,152.902088
2841.43868,1000,153.857391
2866.54564,1000,154.812953
2852.887762,1000,155.771935
2853.702958,1000,156.728101
2856.525208,1000,157.684474
2853.680132,1000,158.640886
2875.604005,1000,159.595186
2876.488699,1000,160.552577
2847.335636,1000,161.509907
2851.513475,1000,162.467645
2879.845121,1000,163.425164
2882.683313,1000,164.379104
2879.436284,1000,165.334249
2865.556857,1000,166.287657
2860.169723,1000,167.2415
2863.34018,1000,168.199221
2855.936294,1000,169.15667
2847.782918,1000,170.110317
2839.533487,1000,171.068674
2865.241061,1000,172.026798
2864.033039,1000,172.985003
2868.228289,1000,173.941372
2885.826717,1000,174.898089
2880.073935,1000,175.852753
2867.416911,1000,176.80441
2878.545788,1000,177.76021
2877.054465,1000,178.716088
2843.460972,1000,179.673484
2850.715533,1000,180.630174
2851.433595,1000,181.586394
2875.329421,1000,182.543189
2871.803627,1000,183.500696
2859.984547,1000,184.456112
2867.432134,1000,185.413105
2844.663722,1000,186.370146
2859.572066,1000,187.325673
2836.033714,1000,188.282534
2885.764005,1000,189.240681
2865.178116,1000,190.199195
2874.646379,1000,191.15712
2868.276041,1000,192.115033
2873.20037,1000,193.072299
2852.214629,1000,194.027992
2867.262403,1000,194.9833
2863.07938,1000,195.93675
2863.168086,1000,196.89154
2884.264852,1000,197.847054
2856.946707,1000,198.801431
2857.887867,1000,199.754331
2850.128943,1000,200.709959
2836.013044,1000,201.663812
2868.942137,1000,202.620756
2848.40199,1000,203.576083
2868.83259,1000,204.528086
2869.827171,1000,205.482147
2874.754524,1000,206.43602
2828.61144,1000,207.389469
2868.167152,1000,208.341559
2894.555868,1000,209.292648
2824.310226,1000,210.247131
2883.054874,1000,211.198679
2882.28791,1000,212.151193
2878.060042,1000,213.10286
2856.430187,1000,214.057324
2858.035372,1000,215.007587
2859.47941,1000,215.962871
2854.127102,1000,216.911449
2852.091462,1000,217.862103
2883.225963,1000,218.812017
2875.305815,1000,219.764595
2876.518139,1000,220.715107
2856.945496,1000,221.66601
2864.807214,1000,222.615693
2873.578292,1000,223.565798
2866.667865,1000,224.515854
2846.045819,1000,225.465645
2870.171091,1000,226.415445
2818.713475,1000,227.365507
2806.104275,1000,228.31668
2856.72092,1000,229.266511
2877.866955,1000,230.21543
2857.913375,1000,231.165624
2852.565958,1000,232.117573
2864.977863,1000,233.067443
2869.144906,1000,234.01784
2860.019197,1000,234.967232
2846.488714,1000,235.917501
2835.221921,1000,236.866572
2877.778394,1000,237.81821
2839.918623,1000,238.768753
2875.72637,1000,239.720649
2820.935343,1000,240.67181
2861.251577,1000,241.623406
2872.77491,1000,242.577721
2865.2905,1000,243.531572
2845.123719,1000,244.489364
2849.68243,1000,245.443527
2824.844254,1000,246.398344
2860.100979,1000,247.351692
2858.27356,1000,248.307172
2861.820601,1000,249.260812
2854.283982,1000,250.216227
2867.504898,1000,251.171144
2877.77688,1000,252.125378
2865.021251,1000,253.079188
2871.353937,1000,254.031816
2868.478651,1000,254.985204
2871.32569,1000,255.941482
2856.2091,1000,256.893112
2884.866649,1000,257.848421
2808.927378,1000,258.801552
2842.719473,1000,259.75681
2857.919151,1000,260.710466
2868.054482,1000,261.661006
2864.522272,1000,262.616513
2864.812272,1000,263.569989
2892.297563,1000,264.522248
2881.730094,1000,265.476458
2840.261603,1000,266.429727
2849.515554,1000,267.384975
2838.73118,1000,268.340554
2845.183317,1000,269.292815
2862.038522,1000,270.248621
2877.60649,1000,271.205113
2887.397022,1000,272.159432
2860.320928,1000,273.113972
2868.762021,1000,274.068743
2867.726544,1000,275.023863
2834.572369,1000,275.981058
2854.719735,1000,276.936996
2856.577115,1000,277.89251
2889.37027,1000,278.844629
2866.393705,1000,279.800133
2866.422313,1000,280.753618
2880.283029,1000,281.709552
2845.445193,1000,282.665928
2859.464782,1000,283.620511
2865.515242,1000,284.573677
2869.956538,1000,285.527934
2844.528475,1000,286.481669
2856.715742,1000,287.437341
2862.737964,1000,288.392525
2869.815016,1000,289.345506
2860.862011,1000,290.298674
2876.185112,1000,291.251205
2868.762748,1000,292.203058
2864.761593,1000,293.156786
2872.378574,1000,294.109893
2875.966213,1000,295.063348
2866.996158,1000,296.016304
2842.976145,1000,296.968813
2860.952911,1000,297.924258
2864.726727,1000,298.877671
2857.272587,1000,299.833678
2887.525817,1000,300.786598
2864.504028,1000,301.740476
2877.459702,1000,302.695745
2855.345015,1000,303.650143
2874.419435,1000,304.603427
2862.406936,1000,305.559975
2854.447111,1000,306.515664
2838.177687,1000,307.4724
2869.816005,1000,308.427624
2855.698553,1000,309.38258
2861.256657,1000,310.337942
2853.672054,1000,311.293392
2876.805076,1000,312.251271
2822.357416,1000,313.205005
2859.48662,1000,314.157577
2873.536984,1000,315.1097
2892.354826,1000,316.061019
2856.104783,1000,317.013152
2878.345754,1000,317.963705
2854.965998,1000,318.912263
2874.984616,1000,319.862054
2846.260397,1000,320.81163
2864.824019,1000,321.762071
2873.982888,1000,322.711507
2887.730602,1000,323.661912
2869.46129,1000,324.610125
2885.08653,1000,325.55933
2852.014089,1000,326.551741
2865.924243,1000,327.522043
