#{"t_start": 1678447493.3656263, "env_id": "HopperBulletEnv-v0"}
r,l,t
2573.502067,1000,0.776294
2576.69041,1000,1.561432
2572.653244,1000,2.314148
2576.460989,1000,3.063512
2577.071841,1000,3.812735
2571.676978,1000,4.597028
2570.33863,1000,5.5048
2578.570354,1000,6.323348
2559.632746,1000,7.192583
2572.071222,1000,8.043129
2579.376929,1000,8.917348
2570.200491,1000,9.790733
2571.72359,1000,10.565449
2583.608009,1000,11.316026
2575.403335,1000,12.069232
2574.276265,1000,12.819228
2565.543037,1000,13.570001
2578.403494,1000,14.319073
2573.167837,1000,15.068674
2560.769525,1000,15.818649
2581.761292,1000,16.567216
2569.490644,1000,17.317172
2571.289273,1000,18.067365
2574.778607,1000,18.816181
2576.575575,1000,19.564159
2580.899103,1000,20.311637
2566.112389,1000,21.059396
2571.143022,1000,21.806755
2574.57736,1000,22.558594
2575.374473,1000,23.305603
2574.246287,1000,24.052901
2573.321948,1000,24.800075
2572.292675,1000,25.544986
2572.109283,1000,26.291077
2572.18737,1000,27.038372
2575.024672,1000,27.787298
2568.779845,1000,28.534862
2579.879621,1000,29.281807
2574.705826,1000,30.029654
2572.572786,1000,30.782361
2577.810321,1000,31.530812
2574.438995,1000,32.281877
2574.853961,1000,33.029864
2560.708432,1000,33.777988
2579.202407,1000,34.545368
2570.838571,1000,35.295112
2584.920656,1000,36.046851
2576.963679,1000,36.796453
2576.428071,1000,37.546736
2566.225977,1000,38.300986
2576.205257,1000,39.053991
2573.775516,1000,39.802803
2570.77648,1000,40.551815
2573.741922,1000,41.300731
2569.391487,1000,42.049593
2570.197288,1000,42.798537
2571.032546,1000,43.547158
2579.782421,1000,44.29582
2567.223939,1000,45.044731
2576.492855,1000,45.791255
2576.249797,1000,46.540779
2581.296944,1000,47.292349
2572.541294,1000,48.172264
2573.665875,1000,48.999818
2568.971261,1000,49.749896
2579.011456,1000,50.502533
2571.578865,1000,51.255112
2574.005367,1000,52.005365
2570.84964,1000,52.755127
2577.44485,1000,53.504252
2570.005861,1000,54.253109
2575.538147,1000,55.004889
2567.751245,1000,55.754466
2573.476132,1000,56.507563
2577.228251,1000,57.256848
2575.776509,1000,58.006217
2558.911886,1000,58.755675
2575.673405,1000,59.504509
2568.752406,1000,60.254859
2575.441973,1000,61.002872
2572.05901,1000,61.752054
2577.131734,1000,62.502901
2571.506504,1000,63.255905
2580.796368,1000,64.005641
2572.84238,1000,64.863058
2574.469527,1000,65.74661
2574.867656,1000,66.56995
2577.046027,1000,67.338829
2563.582225,1000,68.089069
2571.84044,1000,68.839257
2565.482341,1000,69.587651
2573.317613,1000,70.337458
2575.546262,1000,71.0869
2570.036636,1000,71.83532
2575.862045,1000,72.584592
2580.269775,1000,73.333996
2580.047977,1000,74.080829
2574.047696,1000,74.828226
2569.91839,1000,75.579374
2578.004412,1000,76.329081
2578.128643,1000,77.082309
2575.939398,1000,77.835332
2563.963061,1000,78.584105
2567.257582,1000,79.333729
2562.771592,1000,80.087274
2580.491915,1000,80.839225
2570.805141,1000,81.601052
2576.985284,1000,82.351418
2569.224964,1000,83.103971
2574.373682,1000,83.858579
2573.348745,1000,84.608993
2582.328932,1000,85.358553
2576.517808,1000,86.108501
2564.016713,1000,86.858572
2568.704488,1000,87.607917
2576.329642,1000,88.356314
1885.533232,748,88.916996
2577.238916,1000,89.666282
2575.210211,1000,90.415641
2574.232674,1000,91.163112
2575.224325,1000,91.91154
2566.466131,1000,92.659195
2577.692012,1000,93.407885
2578.816417,1000,94.157051
2582.878487,1000,94.906224
2572.828794,1000,95.654042
2576.425309,1000,96.401567
2572.543427,1000,97.149162
2573.130871,1000,97.898754
2565.644202,1000,98.645687
2573.193183,1000,99.3951
2577.243275,1000,100.14332
2573.600932,1000,100.893914
2578.548439,1000,101.642354
2573.456453,1000,102.391548
2554.722924,1000,103.145207
2579.619547,1000,103.892284
2576.434448,1000,104.641974
2570.045376,1000,105.39029
2576.386829,1000,106.137685
2574.343647,1000,106.886468
2574.856205,1000,107.634321
2577.669426,1000,108.380755
2576.013583,1000,109.129123
2568.241312,1000,109.878445
2573.480929,1000,110.629249
443.838388,196,110.776305
2571.936103,1000,111.524106
2572.171749,1000,112.270232
2575.52766,1000,113.017855
2572.954915,1000,113.764827
2578.355665,1000,114.511036
2570.619578,1000,115.259285
2568.753939,1000,116.007076
2571.494126,1000,116.756967
1846.063472,725,117.305765
2576.105532,1000,118.055655
2568.527534,1000,118.805669
2575.935862,1000,119.554043
2567.586662,1000,120.303535
2580.255645,1000,121.054064
2569.143655,1000,121.803547
1448.117608,574,122.232842
2577.433422,1000,122.981519
2567.509653,1000,123.730411
2574.049425,1000,124.477781
2572.210553,1000,125.226795
2571.670329,1000,125.974692
2576.254709,1000,126.724916
2574.506939,1000,127.475584
2556.473374,1000,128.224734
2576.658194,1000,128.984715
2573.84262,1000,129.735387
2576.280525,1000,130.494308
2563.552829,1000,131.244985
2576.023604,1000,131.99561
2571.225022,1000,132.745906
2575.17084,1000,133.494963
2575.004395,1000,134.244092
2573.237446,1000,134.992817
2580.036048,1000,135.740055
2573.633644,1000,136.487038
2566.589229,1000,137.241536
2574.075256,1000,137.995572
2575.884049,1000,138.760077
2555.69152,1000,139.508209
2574.521443,1000,140.260419
2576.836094,1000,141.120079
2569.526414,1000,141.980243
2577.810036,1000,142.774936
2574.144896,1000,143.618112
2577.91157,1000,144.380829
2573.854516,1000,145.164855
2568.572144,1000,145.966276
2555.264233,1000,146.722847
2579.511385,1000,147.472692
2572.002335,1000,148.222383
2567.973835,1000,148.978357
2567.635681,1000,149.729278
2564.605071,1000,150.480171
2571.85768,1000,151.232042
2570.066717,1000,151.98256
2574.402203,1000,152.734688
2578.348681,1000,153.484285
2584.414794,1000,154.233021
2577.424397,1000,154.982082
2575.009725,1000,155.732207
2572.34977,1000,156.480865
2569.849009,1000,157.230522
2576.75489,1000,157.9807
2572.299241,1000,158.733026
2568.14532,1000,159.485888
2567.592179,1000,160.235485
2572.921107,1000,160.983367
2579.9595,1000,161.732647
2575.272848,1000,162.481572
2574.988906,1000,163.22841
2568.731103,1000,163.976618
2568.964071,1000,164.725635
2569.826005,1000,165.474817
2573.299623,1000,166.224487
2567.271588,1000,166.974381
2571.154332,1000,167.722238
2574.170306,1000,168.4712
2564.572956,1000,169.221514
2576.415087,1000,169.976051
2572.437449,1000,170.727426
2579.484273,1000,171.479466
2565.249846,1000,172.232848
2562.744559,1000,172.985964
2572.749124,1000,173.734646
2573.683219,1000,174.484814
2577.980158,1000,175.236376
2581.545702,1000,175.98764
2574.964179,1000,176.737809
2573.570806,1000,177.489588
2577.190883,1000,178.240035
2574.227313,1000,178.991795
2571.361692,1000,179.74261
2572.255047,1000,180.493286
2568.011141,1000,181.241233
2578.677933,1000,181.990483
2573.976235,1000,182.737717
2580.200555,1000,183.486811
1896.547021,749,184.047372
2573.888765,1000,184.794837
2581.067104,1000,185.544487
2578.265395,1000,186.293407
2566.469529,1000,187.042887
2572.964591,1000,187.790148
2578.75431,1000,188.537839
2574.717908,1000,189.286953
2571.626507,1000,190.036699
2574.822085,1000,190.786231
2573.589034,1000,191.535038
2565.979579,1000,192.284675
2575.612078,1000,193.03432
2575.03126,1000,193.785342
2578.378379,1000,194.540537
2573.569683,1000,195.294289
2562.236514,1000,196.042092
2576.992337,1000,196.793847
2555.541059,1000,197.540822
2575.774769,1000,198.290274
2574.761756,1000,199.037904
2571.412703,1000,199.784553
2574.631897,1000,200.53165
2575.37755,1000,201.280536
2578.580193,1000,202.02995
2580.472479,1000,202.774958
2569.875497,1000,203.51943
2575.835308,1000,204.266029
2567.606343,1000,205.015123
2568.4174,1000,205.765486
2571.601082,1000,206.513093
2562.733848,1000,207.263323
2569.07528,1000,208.012132
2573.841041,1000,208.761922
2572.115113,1000,209.50899
2575.532756,1000,210.25862
2571.020962,1000,211.008699
2580.981818,1000,211.759181
2568.888132,1000,212.50645
2576.112109,1000,213.257813
2576.417487,1000,214.008022
2572.508801,1000,214.758039
2568.375807,1000,215.509758
2576.351844,1000,216.259839
2571.258031,1000,217.010631
2577.399814,1000,217.759114
2569.954165,1000,218.507406
