#{"t_start": 1671701071.22944, "env_id": "HopperBulletEnv-v0"}
r,l,t
2440.232412,1000,0.836075
2415.345896,1000,1.639583
2413.774177,1000,2.434157
2423.433587,1000,3.227453
2418.296332,1000,4.019744
2434.586979,1000,4.812276
2415.979392,1000,5.605004
2402.453862,1000,6.398229
2407.425931,1000,7.190251
2396.401698,1000,7.981554
2421.815663,1000,8.773597
2374.494674,1000,9.565559
2413.455441,1000,10.357633
2406.778074,1000,11.151059
2381.563922,1000,11.943228
2414.155462,1000,12.735515
2430.680138,1000,13.526856
2419.410841,1000,14.319296
2418.009798,1000,15.110435
2420.950547,1000,15.902336
2414.089503,1000,16.692082
2407.719729,1000,17.484365
2421.885602,1000,18.276778
2398.053995,1000,19.070515
2447.731875,1000,19.862988
2364.667664,1000,20.656097
2401.603472,1000,21.449417
2390.71103,1000,22.238937
2399.314257,1000,23.029686
2409.907091,1000,23.820351
2397.998955,1000,24.61514
2421.882867,1000,25.410733
2389.698035,1000,26.203855
2422.495248,1000,26.995068
2389.740911,1000,27.787239
2415.950922,1000,28.579607
2387.79539,1000,29.372759
2390.73971,1000,30.163986
2415.813415,1000,30.955408
2403.150851,1000,31.747973
2374.907954,1000,32.539018
2411.118819,1000,33.328633
2402.700546,1000,34.118369
2416.35997,1000,34.907955
2393.720562,1000,35.69739
2421.208571,1000,36.488277
2405.885002,1000,37.280114
2409.749415,1000,38.071476
2411.178202,1000,38.862913
2411.034516,1000,39.655255
2416.601463,1000,40.446021
2406.08119,1000,41.23877
2409.912611,1000,42.031267
2401.043054,1000,42.822192
2392.96766,1000,43.613552
2427.07591,1000,44.404103
2372.4612,1000,45.193426
2392.229814,1000,45.983668
2394.556219,1000,46.77338
2362.609444,1000,47.563744
2425.354877,1000,48.358765
2417.849577,1000,49.181064
2408.45263,1000,49.985743
2385.248862,1000,50.778633
2433.709257,1000,51.570972
2413.994501,1000,52.360043
2407.022248,1000,53.151535
2358.429566,1000,53.943637
2416.026484,1000,54.736443
2380.845044,1000,55.529917
2415.743245,1000,56.322491
2406.209839,1000,57.112709
2428.138569,1000,57.901517
2378.674955,1000,58.691649
2395.427597,1000,59.483167
2410.048157,1000,60.273508
2403.314518,1000,61.065556
2422.566529,1000,61.857094
2443.413966,1000,62.648368
2395.489292,1000,63.439857
2397.671747,1000,64.229696
2409.300614,1000,65.020499
2413.20334,1000,65.810907
2434.942468,1000,66.602244
2444.349209,1000,67.393001
2414.945391,1000,68.184185
2420.933541,1000,68.974861
2401.319067,1000,69.766122
2422.130087,1000,70.557477
2366.831476,1000,71.34813
2406.420859,1000,72.138339
2390.55729,1000,72.928476
2383.651285,1000,73.718539
2389.486279,1000,74.509042
2375.172839,1000,75.300045
2423.516642,1000,76.090921
2418.892193,1000,76.881261
2437.000919,1000,77.670724
2387.018491,1000,78.458966
2397.213807,1000,79.251512
2397.596374,1000,80.043128
2396.824492,1000,80.83583
2436.228854,1000,81.628724
2407.918804,1000,82.420184
2401.510572,1000,83.211104
2416.778973,1000,84.002681
2403.25361,1000,84.794216
2416.130227,1000,85.584533
2406.420382,1000,86.374674
2407.616633,1000,87.164515
2382.907057,1000,87.95486
2388.166771,1000,88.746077
2402.390075,1000,89.536277
2400.401768,1000,90.326904
2407.123561,1000,91.118136
2404.938392,1000,91.909092
2437.36507,1000,92.699969
2413.813476,1000,93.489612
2391.272373,1000,94.280793
2415.452503,1000,95.071644
2396.59354,1000,95.862623
2414.373946,1000,96.653934
2427.430345,1000,97.445291
2417.220258,1000,98.237147
2402.472336,1000,99.030525
2421.631587,1000,99.824198
2403.727922,1000,100.617201
2404.534487,1000,101.41075
2440.794647,1000,102.202103
2399.634675,1000,102.994304
2380.974998,1000,103.785509
2409.530139,1000,104.576963
2424.312124,1000,105.367107
2403.851176,1000,106.156224
2403.510702,1000,106.944581
2388.241211,1000,107.734671
2419.769642,1000,108.524928
2430.003924,1000,109.315403
2371.564929,1000,110.108125
2432.793066,1000,110.89999
2425.311747,1000,111.690706
2441.907825,1000,112.482198
2415.620861,1000,113.272502
2406.876055,1000,114.064883
2407.024684,1000,114.856475
2431.235501,1000,115.648552
2403.880982,1000,116.437965
2407.441256,1000,117.227644
2404.444687,1000,118.016382
2418.459665,1000,118.805954
2419.41264,1000,119.597665
2419.342311,1000,120.386078
2364.187944,1000,121.175792
2401.293742,1000,121.96475
2366.628188,1000,122.755082
2447.224943,1000,123.5435
2415.385026,1000,124.332709
2422.220264,1000,125.12216
2424.263837,1000,125.913973
2409.18891,1000,126.704966
2424.924953,1000,127.496887
2402.27078,1000,128.286625
2415.533917,1000,129.076454
2416.327461,1000,129.865237
2389.579131,1000,130.65639
2392.363162,1000,131.445415
2393.382789,1000,132.23543
2380.986506,1000,133.025009
2397.283549,1000,133.81616
2409.204663,1000,134.607725
2398.91076,1000,135.399825
2423.325787,1000,136.189719
2414.489653,1000,136.978757
2411.655737,1000,137.767762
2380.094224,1000,138.55762
2417.065389,1000,139.349209
2408.260001,1000,140.139848
2407.844815,1000,140.931133
2417.346081,1000,141.721883
2400.017864,1000,142.513673
2411.690834,1000,143.305874
2400.313662,1000,144.09585
2401.210135,1000,144.888016
2411.083348,1000,145.679881
2403.278574,1000,146.47357
2395.119281,1000,147.265022
2422.926662,1000,148.056808
2389.459907,1000,148.847608
2445.227399,1000,149.638179
2406.424388,1000,150.427636
2394.315444,1000,151.218335
2419.422237,1000,152.008719
2423.206216,1000,152.798516
2400.692357,1000,153.588687
2413.288506,1000,154.379363
2413.502365,1000,155.169454
2408.608546,1000,155.959193
2403.424555,1000,156.75016
2415.247995,1000,157.540934
2420.057138,1000,158.3323
2412.884765,1000,159.12369
2388.834679,1000,159.914773
2383.08687,1000,160.705225
2403.868995,1000,161.495664
2398.998645,1000,162.284702
2413.98057,1000,163.074021
2421.567412,1000,163.865861
2414.159029,1000,164.656101
2423.102105,1000,165.445431
2379.066913,1000,166.233442
2398.85244,1000,167.02328
2425.54198,1000,167.818974
2392.141319,1000,168.607769
2431.869266,1000,169.398658
2419.589025,1000,170.185972
2422.702623,1000,170.975181
2401.038315,1000,171.765757
2405.326618,1000,172.555506
2407.121016,1000,173.346264
2392.605088,1000,174.136689
2411.525344,1000,174.925958
2401.259905,1000,175.720273
2391.209431,1000,176.510318
2426.800852,1000,177.300787
2435.554838,1000,178.089969
2379.439488,1000,178.8802
2381.024136,1000,179.675106
2405.343135,1000,180.465169
2409.672752,1000,181.254973
2421.913673,1000,182.044825
2457.485593,1000,182.835019
2399.250976,1000,183.623588
2409.113641,1000,184.414284
2406.308084,1000,185.203868
2384.35574,1000,185.994491
2407.85294,1000,186.783839
2395.698203,1000,187.573474
2420.082446,1000,188.361712
2423.842088,1000,189.149632
2385.585028,1000,189.938609
2394.709326,1000,190.72834
2374.743369,1000,191.515992
2395.24827,1000,192.304766
2416.588584,1000,193.09428
2399.755772,1000,193.884338
2399.061493,1000,194.673606
2429.912258,1000,195.464596
2389.060398,1000,196.288132
2430.1185,1000,197.094956
2417.482573,1000,197.887837
2440.234023,1000,198.677753
2414.337442,1000,199.468826
2424.693923,1000,200.257362
2394.233848,1000,201.047903
2408.840595,1000,201.837437
2406.287959,1000,202.627304
2408.720328,1000,203.417879
2418.1314,1000,204.206467
2391.122002,1000,204.994719
2410.263413,1000,205.781905
2426.14706,1000,206.571614
2422.221546,1000,207.3613
2408.926933,1000,208.151162
2403.492697,1000,208.939649
2429.5784,1000,209.729282
2414.965601,1000,210.517542
2425.290023,1000,211.305417
2381.638477,1000,212.092627
2423.824085,1000,212.880294
2417.666513,1000,213.667912
2388.194808,1000,214.458488
2412.116298,1000,215.247719
2405.801728,1000,216.037215
2401.334445,1000,216.828194
2404.179859,1000,217.617654
2411.936827,1000,218.406018
2414.051955,1000,219.196209
2408.926153,1000,219.986776
2400.028474,1000,220.775687
2413.827581,1000,221.563508
2385.89343,1000,222.352528
2400.790493,1000,223.142206
2396.924855,1000,223.930956
2412.957179,1000,224.720471
2354.258993,1000,225.509522
2405.542024,1000,226.299654
2422.328949,1000,227.088629
2407.192897,1000,227.878319
2403.753248,1000,228.669608
2407.118689,1000,229.459169
2425.924896,1000,230.247466
2406.603114,1000,231.035877
2422.713834,1000,231.826818
2416.073387,1000,232.61732
2420.120245,1000,233.407811
2404.22993,1000,234.199077
2388.715385,1000,234.988755
2407.584841,1000,235.778813
2375.50042,1000,236.56979
2403.348781,1000,237.362153
2433.155764,1000,238.152516
2397.386775,1000,238.941114
2399.064257,1000,239.737498
2439.244831,1000,240.526186
2425.374479,1000,241.315528
2414.086191,1000,242.103675
2409.660662,1000,242.891748
2415.652834,1000,243.681729
2386.102961,1000,244.471342
2392.433476,1000,245.261545
2394.592587,1000,246.05101
2389.195309,1000,246.842398
2406.782475,1000,247.63262
2417.108543,1000,248.422383
2419.942033,1000,249.211106
2413.451966,1000,250.001153
2404.602219,1000,250.7924
2382.525189,1000,251.58377
2385.678565,1000,252.374165
2389.830063,1000,253.166534
2427.247593,1000,253.957866
2405.064853,1000,254.749728
2395.085832,1000,255.541148
2417.603139,1000,256.330965
2418.337736,1000,257.120537
2398.597995,1000,257.910237
2414.832384,1000,258.699442
2399.996822,1000,259.490549
2428.146231,1000,260.280091
2421.179928,1000,261.070918
2415.749336,1000,261.861681
2381.963892,1000,262.652523
2411.829387,1000,263.444142
2430.512328,1000,264.234583
2385.695266,1000,265.025575
2414.44699,1000,265.816362
2399.955964,1000,266.606996
2403.436364,1000,267.398301
2398.517693,1000,268.188218
2396.917575,1000,268.978204
2406.758276,1000,269.769183
2434.402364,1000,270.560651
2414.616258,1000,271.351979
2407.194357,1000,272.142642
2401.829475,1000,272.932707
2412.516912,1000,273.722948
2406.346469,1000,274.514882
2408.230664,1000,275.305733
2417.828334,1000,276.097172
2439.659615,1000,276.887822
2423.698726,1000,277.680912
2414.689673,1000,278.473894
2402.565439,1000,279.267134
2398.310253,1000,280.060015
2395.099218,1000,280.853365
2416.163166,1000,281.643526
2389.278904,1000,282.433019
2402.771749,1000,283.223722
2409.548039,1000,284.01326
2452.920425,1000,284.802675
2417.665913,1000,285.592469
2392.626439,1000,286.384127
2371.584935,1000,287.174688
2396.077236,1000,287.96715
2415.169898,1000,288.759157
2416.231619,1000,289.55026
2395.910351,1000,290.341467
2395.565663,1000,291.133185
2405.698188,1000,291.925131
2416.609751,1000,292.716304
2406.565722,1000,293.507644
2387.082131,1000,294.298721
2395.339221,1000,295.089686
2390.624778,1000,295.880808
2410.242853,1000,296.67126
2433.197937,1000,297.461957
2420.807596,1000,298.252885
2428.928027,1000,299.044163
2434.29591,1000,299.835823
2429.228767,1000,300.626323
2408.64152,1000,301.415844
2433.171726,1000,302.204954
2407.696677,1000,302.994809
2406.219865,1000,303.784555
2416.28825,1000,304.574323
2390.64372,1000,305.365194
2405.870425,1000,306.155421
2416.781578,1000,306.945648
2407.9859,1000,307.736306
2432.112016,1000,308.526534
2408.810623,1000,309.316023
2371.917244,1000,310.105933
2401.27353,1000,310.896468
2408.869942,1000,311.687146
2402.100451,1000,312.477744
2417.782666,1000,313.267804
2408.588022,1000,314.056818
2430.86894,1000,314.846608
2410.564644,1000,315.637467
2424.73884,1000,316.426909
2420.02563,1000,317.216263
2426.929301,1000,318.006276
2415.334953,1000,318.795953
2394.839255,1000,319.589203
2417.661167,1000,320.378572
2407.006089,1000,321.169373
2399.284278,1000,321.960173
2394.945312,1000,322.750505
2419.417994,1000,323.540921
2434.653508,1000,324.332134
2394.167322,1000,325.126486
2408.298064,1000,325.918602
2417.966806,1000,326.709781
2363.60126,1000,327.500536
2413.165157,1000,328.291403
2415.088677,1000,329.082385
2413.130162,1000,329.872306
2408.19623,1000,330.663755
2422.577532,1000,331.456454
2383.283894,1000,332.248235
2426.238514,1000,333.0389
2377.431838,1000,333.828668
2395.763522,1000,334.618639
2384.857201,1000,335.409514
2426.591629,1000,336.198904
2415.118717,1000,336.991555
2407.133022,1000,337.781923
2387.64241,1000,338.572326
2398.038283,1000,339.363508
2394.072174,1000,340.154654
2400.053697,1000,340.941647
2405.254885,1000,341.729604
2421.550475,1000,342.517829
2430.231484,1000,343.331498
2387.949487,1000,344.134041
2424.04982,1000,344.922327
2447.776234,1000,345.709277
2403.445067,1000,346.49777
2392.27332,1000,347.288355
2403.091729,1000,348.082198
2430.353846,1000,348.873368
2430.684454,1000,349.662649
2413.934126,1000,350.449939
2444.252609,1000,351.239072
2394.485924,1000,352.028346
2380.443326,1000,352.81776
2419.982587,1000,353.607955
2413.137827,1000,354.398097
2431.003675,1000,355.183713
2436.701425,1000,355.973779
2402.686495,1000,356.763713
2396.508382,1000,357.552757
1356.922612,577,358.007276
2384.061091,1000,358.796031
2434.4834,1000,359.585783
2426.233735,1000,360.377159
2407.752068,1000,361.167232
2425.763884,1000,361.956615
2417.82704,1000,362.748664
2419.130089,1000,363.540107
2410.828509,1000,364.329815
2375.755513,1000,365.119506
2402.101102,1000,365.909156
2390.711265,1000,366.699175
2396.839306,1000,367.486987
2405.019253,1000,368.277173
2392.7307,1000,369.067319
2395.156639,1000,369.857319
2400.160677,1000,370.64797
2395.205057,1000,371.440552
2406.231144,1000,372.231248
2394.668761,1000,373.022269
2438.876498,1000,373.812379
2423.497919,1000,374.605126
2409.684032,1000,375.397388
2413.519064,1000,376.190227
2390.939928,1000,376.981508
2446.235971,1000,377.7723
2415.363034,1000,378.561732
2392.160049,1000,379.355654
2415.905096,1000,380.147517
2451.62423,1000,380.937902
2426.139658,1000,381.728839
2403.557379,1000,382.520225
2393.813993,1000,383.310768
2431.326349,1000,384.101824
2395.4793,1000,384.892316
2385.905531,1000,385.68225
2394.912557,1000,386.47236
2391.374397,1000,387.263216
2393.336966,1000,388.05387
2427.568658,1000,388.845128
2368.50205,1000,389.635911
2406.582602,1000,390.426165
2405.924222,1000,391.217546
2386.761127,1000,392.00814
2399.855174,1000,392.799139
2392.994586,1000,393.589189
2410.660982,1000,394.378488
2435.949846,1000,395.169894
2387.377522,1000,395.961763
2409.219431,1000,396.755115
2408.9681,1000,397.546905
2431.997293,1000,398.337572
2423.280544,1000,399.129183
2411.967075,1000,399.919838
2413.117363,1000,400.709955
2423.451926,1000,401.499603
2396.930499,1000,402.289045
2386.868674,1000,403.081048
2413.680449,1000,403.871842
2401.050233,1000,404.664008
2425.744403,1000,405.453369
2426.599091,1000,406.244925
2410.307952,1000,407.035683
2416.521183,1000,407.82742
2397.989393,1000,408.618758
2414.244467,1000,409.40956
2412.218869,1000,410.20115
2409.709946,1000,410.994353
2411.049938,1000,411.789476
2386.85886,1000,412.580539
2416.932971,1000,413.372589
2414.396243,1000,414.165479
2393.730285,1000,414.955722
2366.712372,1000,415.746224
2383.006706,1000,416.538066
2420.546654,1000,417.329039
2398.563372,1000,418.120144
2400.53051,1000,418.910388
2407.273793,1000,419.701621
2427.834612,1000,420.491414
2407.093113,1000,421.280488
2412.32903,1000,422.070137
2426.138917,1000,422.859449
2429.24558,1000,423.649197
2409.043245,1000,424.438608
2404.025215,1000,425.22835
2416.698087,1000,426.018912
2400.700415,1000,426.809026
2393.846097,1000,427.598532
2378.227201,1000,428.387323
2397.014659,1000,429.176773
2441.443437,1000,429.966573
2424.186512,1000,430.756693
2406.519673,1000,431.546959
2391.598977,1000,432.338177
2416.03284,1000,433.128221
2410.65952,1000,433.917506
2432.573955,1000,434.708561
2414.744771,1000,435.499385
2450.638217,1000,436.29048
2393.720836,1000,437.081816
2411.340614,1000,437.871038
2410.01181,1000,438.660181
2419.956608,1000,439.451154
2415.883343,1000,440.240835
2437.562137,1000,441.030555
2424.335103,1000,441.821193
2397.397174,1000,442.611368
2412.018053,1000,443.400786
2416.444899,1000,444.189837
2389.664471,1000,444.981516
2378.269495,1000,445.773795
2420.820136,1000,446.565271
2402.871176,1000,447.356079
2404.593673,1000,448.145495
2388.042379,1000,448.937171
2402.20926,1000,449.727043
2405.065846,1000,450.517233
2414.638773,1000,451.309081
2416.143517,1000,452.099097
2408.928786,1000,452.889222
2429.092259,1000,453.679751
2388.440332,1000,454.470795
2411.876706,1000,455.260593
2434.767261,1000,456.051572
2417.399511,1000,456.842656
2416.443639,1000,457.633307
2402.426331,1000,458.422564
2398.728105,1000,459.213093
2387.311712,1000,460.004602
2408.773571,1000,460.794869
2393.940572,1000,461.585172
2431.82362,1000,462.375553
2390.802406,1000,463.166802
2414.539161,1000,463.956831
2400.942868,1000,464.747338
2413.757286,1000,465.537409
2399.44791,1000,466.330091
2419.712583,1000,467.120965
2429.830945,1000,467.917432
2407.027607,1000,468.708411
2402.628225,1000,469.498475
2444.238722,1000,470.287178
2402.745056,1000,471.077346
2420.622979,1000,471.872979
2414.312819,1000,472.663611
2417.136839,1000,473.45402
2406.723667,1000,474.243753
2414.889006,1000,475.034352
2406.135384,1000,475.822661
2408.325204,1000,476.611742
2404.111203,1000,477.400876
2398.418534,1000,478.189718
2423.21964,1000,478.977307
2408.56081,1000,479.767369
2388.070901,1000,480.554361
2411.980576,1000,481.344168
2425.917115,1000,482.133466
2410.022912,1000,482.922874
2401.443832,1000,483.712987
2427.891491,1000,484.501712
2417.521531,1000,485.29196
2411.311905,1000,486.081075
2393.543896,1000,486.871075
2393.522288,1000,487.660522
2403.389134,1000,488.449513
