#{"t_start": 1668364572.5033503, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1353.026653,1000,1.494522
-1206.615794,1000,2.115177
-1346.505951,1000,2.713095
-1238.025269,1000,3.333236
-1345.686442,1000,3.957534
-1168.914139,1000,4.570133
-988.132598,1000,5.192822
-1238.078646,1000,5.805467
-1302.624956,1000,6.437093
-1177.678827,1000,7.058133
-1123.66795,1000,10.251514
-1140.870005,1000,13.108177
-1072.836508,1000,16.082166
-1074.592568,1000,18.936002
-1059.282602,1000,21.795843
-985.310429,1000,24.750886
-1165.783052,1000,27.72067
-986.497753,1000,30.597257
-1286.132803,1000,33.474905
-1063.021657,1000,36.347467
-939.63232,1000,39.23254
-719.9623,1000,42.035512
-870.827924,1000,44.827994
-369.9661,1000,47.59858
-208.132794,1000,50.472967
-200.101046,1000,58.219758
210.894739,1000,60.984181
302.783244,1000,63.759212
556.796734,1000,66.552963
326.327578,1000,69.256559
332.304197,1000,71.952407
539.768867,1000,74.701491
540.657491,1000,77.510658
-373.237562,1000,80.318529
576.727608,1000,83.158777
614.087098,1000,85.916569
617.38245,1000,88.852892
620.302063,1000,91.707107
596.403082,1000,94.556945
614.592379,1000,97.404779
644.567892,1000,100.37667
646.105025,1000,103.251197
653.614702,1000,106.130097
657.746032,1000,109.003013
659.259381,1000,111.945172
-174.057775,1000,114.787947
644.428877,1000,117.631914
667.387798,1000,120.471195
607.419744,1000,123.358322
640.72463,1000,126.141109
648.156724,1000,133.797455
627.333791,1000,136.587389
619.152861,1000,139.504724
668.442115,1000,142.363667
690.642294,1000,145.257029
737.73896,1000,148.111917
689.819658,1000,151.062093
715.19446,1000,153.922375
722.189421,1000,156.780459
703.515436,1000,159.641921
670.80273,1000,162.563817
728.377782,1000,165.389154
750.391221,1000,168.210351
747.180927,1000,171.029845
684.132763,1000,173.911194
480.117713,1000,176.694231
590.137205,1000,179.470296
750.597286,1000,182.245826
716.647009,1000,185.120652
675.986688,1000,187.938613
769.325912,1000,190.75382
817.128169,1000,193.582739
793.660263,1000,196.496586
802.244196,1000,199.327015
824.051755,1000,202.195386
868.202603,1000,209.990922
858.910662,1000,212.913478
726.546875,1000,215.730855
652.210869,1000,218.565678
690.212112,1000,221.391676
852.502046,1000,224.257817
828.057341,1000,227.029921
872.133505,1000,229.798977
840.94932,1000,232.566408
935.994102,1000,235.431233
930.607588,1000,238.214865
950.883165,1000,241.011216
914.950767,1000,243.796031
934.071841,1000,246.707112
960.293783,1000,249.529737
952.373686,1000,252.350666
922.993856,1000,255.231519
881.267265,1000,258.166634
921.794252,1000,261.071162
977.523164,1000,263.97249
960.457008,1000,266.80644
958.226234,1000,269.733627
941.103877,1000,272.565897
944.953643,1000,275.395589
975.398179,1000,278.227084
989.08007,1000,285.967578
929.640795,1000,288.788744
1011.324248,1000,291.651263
1024.41429,1000,294.514154
381.314645,1000,297.464393
1000.641874,1000,300.303143
1012.437177,1000,303.13111
1020.631004,1000,305.959955
1040.268406,1000,308.845787
668.13949,1000,311.62795
1078.742832,1000,314.427737
1115.064128,1000,317.201555
1094.667313,1000,320.100162
1124.862428,1000,322.956755
1022.771576,1000,325.820075
981.577911,1000,328.661829
1101.164005,1000,331.645605
1087.329216,1000,334.495979
1105.988767,1000,337.343845
1120.775179,1000,340.188472
1114.462985,1000,343.136668
1041.429757,1000,345.983291
1186.681737,1000,348.828595
873.721084,1000,351.6424
1175.173082,1000,354.464008
1148.945245,1000,362.005949
1159.090374,1000,364.763995
1157.792335,1000,367.522145
1174.62997,1000,370.357809
1159.393341,1000,373.159475
1128.251907,1000,376.002969
1198.68135,1000,378.798162
1272.070049,1000,381.716911
1093.466,1000,384.559282
1216.273973,1000,387.336805
1211.25379,1000,390.10902
1108.999443,1000,392.966791
503.56694,1000,395.75002
1011.835107,1000,398.517377
1157.984889,1000,401.283107
1186.932379,1000,404.135043
1264.509398,1000,406.90234
1203.272623,1000,409.669545
1218.789461,1000,412.439142
1262.420766,1000,415.287638
1225.480181,1000,418.118083
1250.67379,1000,420.961603
1275.321387,1000,423.807953
1255.890788,1000,426.662608
1274.18284,1000,429.414173
1271.986481,1000,436.926917
1296.946997,1000,439.706528
1271.905685,1000,442.618829
1308.257174,1000,445.423451
1327.068701,1000,448.166556
1295.160318,1000,450.909508
1344.835317,1000,453.753734
1301.809423,1000,456.508929
1311.072146,1000,459.264346
1251.984828,1000,462.022206
1334.623434,1000,464.858734
1354.555323,1000,467.603899
1297.595309,1000,470.343472
1336.420846,1000,473.081724
1307.369408,1000,475.972491
1408.309082,1000,478.786811
1307.574896,1000,481.590978
1421.784865,1000,484.40101
1341.197466,1000,487.3143
1406.422158,1000,490.128672
1342.328959,1000,492.939688
1140.524308,1000,495.778056
1417.254276,1000,498.688625
1397.103838,1000,501.548791
1379.499515,1000,504.436976
1409.371007,1000,512.117297
1381.36279,1000,515.025714
1404.190758,1000,517.843092
1470.887957,1000,520.655105
1399.533134,1000,523.468163
1392.245467,1000,526.384695
1485.27544,1000,529.201103
1372.409345,1000,532.016489
1171.165369,1000,534.829795
1474.05781,1000,537.734384
1465.950408,1000,540.555636
1449.732502,1000,543.373429
1467.579288,1000,546.189031
1442.419363,1000,549.098272
1469.706318,1000,551.912498
1454.795759,1000,554.765674
1380.64242,1000,557.650553
1502.754586,1000,560.662986
1507.625933,1000,563.572327
1473.960587,1000,566.426493
1385.80647,1000,569.282507
1431.312462,1000,572.227219
1474.775175,1000,575.086804
1527.96336,1000,577.945244
1567.275215,1000,580.799988
1571.557889,1000,588.705127
1541.461019,1000,591.564152
1556.220943,1000,594.421424
1501.183431,1000,597.278959
1538.098755,1000,600.237574
1537.757128,1000,603.091505
1518.479554,1000,605.94271
1545.568525,1000,608.79316
1540.784786,1000,611.653934
1587.082613,1000,614.42974
1546.97892,1000,617.182326
1484.761459,1000,619.990194
1455.36884,1000,622.973992
1494.398384,1000,625.845474
1469.260789,1000,628.687638
1476.758762,1000,631.532475
1594.254521,1000,634.466732
1547.171945,1000,637.31185
1563.512583,1000,640.164284
1507.646142,1000,643.021606
1472.969359,1000,645.95599
1550.028721,1000,648.80079
1456.430039,1000,651.539326
1508.671038,1000,654.376286
1576.329544,1000,657.313123
1630.274458,1000,665.10951
1576.230455,1000,667.959404
1565.549816,1000,670.807178
1572.05109,1000,673.717927
1572.756065,1000,676.579532
1512.374936,1000,679.43947
1475.732659,1000,682.340241
1461.15978,1000,685.305046
1612.836044,1000,688.152854
1686.127907,1000,690.998053
1646.950473,1000,693.841177
1608.431575,1000,696.785234
1532.754976,1000,699.639283
1558.488688,1000,702.492179
1588.433003,1000,705.343575
1516.267525,1000,708.267928
1676.158889,1000,711.087233
1611.575176,1000,713.902959
1581.282088,1000,716.72061
1637.202143,1000,719.637269
1449.331401,1000,722.462089
1565.663373,1000,725.287342
