#{"t_start": 1676209364.8913105, "env_id": "AntBulletEnv-v0"}
r,l,t
491.652745,1000,1.116714
503.267075,1000,2.186889
511.514371,1000,3.269009
487.702576,1000,4.335909
490.438039,1000,5.446551
5.591092,22,5.469904
514.915806,1000,6.565777
505.389107,1000,7.887919
479.1722,1000,8.999467
414.028116,848,9.940917
481.123229,1000,11.041376
466.487513,1000,139.504147
177.695618,1000,286.592681
303.183235,1000,433.616036
339.297371,1000,580.94399
399.962399,1000,730.417585
466.718578,1000,886.602901
458.020532,1000,1047.197299
330.158484,1000,1216.861395
479.508208,1000,1402.647916
563.436482,1000,1597.701705
48.218585,126,1622.419509
627.03533,1000,1820.369135
515.594763,1000,2020.563419
590.820276,1000,2221.602916
647.438215,1000,2423.543776
-0.715594,20,2427.602708
586.932349,1000,2636.030679
539.536,1000,2844.787431
593.104323,1000,3051.877217
611.358665,1000,3261.828799
744.063832,1000,3471.523078
630.235497,1000,3680.948782
591.319224,1000,3890.349987
693.095298,1000,4100.332828
734.43901,1000,4310.427561
613.887769,1000,4521.379056
662.967679,1000,4732.367964
612.926494,1000,4941.278252
739.221234,1000,5151.068619
633.597851,1000,5360.399523
978.718816,1000,5569.440978
789.175687,1000,5779.332877
831.986396,1000,5988.790457
639.752153,1000,6198.057983
732.909193,1000,6407.425707
657.462769,1000,6615.942834
848.124802,1000,6824.729555
745.212403,1000,7034.746463
860.548368,1000,7243.699631
863.430418,1000,7452.727529
953.740348,1000,7661.888363
847.457808,1000,7877.536123
856.781869,1000,8087.623017
901.042142,1000,8297.17251
886.762525,1000,8506.724804
1050.21971,1000,8716.787308
1051.889116,1000,8926.668533
698.983285,1000,9136.210091
709.703532,1000,9346.022551
1118.643074,1000,9556.864874
1106.219081,1000,9767.34507
1032.36207,1000,9977.920176
886.895598,1000,10187.832174
1268.508836,1000,10398.591842
836.845168,1000,10608.325669
1047.667149,1000,10817.810874
1290.259538,1000,11026.132091
1272.875021,1000,11235.913616
1249.171323,1000,11445.673487
1230.902875,1000,11654.761948
1294.279142,1000,11864.095054
1396.365771,1000,12074.871271
1124.982086,1000,12284.450216
1074.546694,1000,12494.097406
1365.163503,1000,12703.15817
962.221247,1000,12913.445006
1546.280268,1000,13127.624452
1537.470304,1000,13337.440355
1578.755915,1000,13546.182657
1340.140213,1000,13755.199281
1535.198764,1000,13963.399569
1618.222518,1000,14171.626509
1614.832541,1000,14380.1401
1485.545086,1000,14589.54138
1740.794327,1000,14798.312188
1844.798866,1000,15007.57402
1688.936249,1000,15216.135243
1814.432721,1000,15425.539551
1846.51418,1000,15634.675625
1911.392557,1000,15843.01865
1994.922696,1000,16051.521815
1982.789095,1000,16260.837972
2038.633952,1000,16469.21354
2027.479008,1000,16674.562994
1887.862869,1000,16883.449428
2078.568907,1000,17092.801337
2086.556814,1000,17301.929267
2117.937488,1000,17510.813319
823.698044,1000,17719.4017
2154.960596,1000,17928.548334
2246.550742,1000,18137.131063
2198.924085,1000,18350.736529
2183.220939,1000,18560.406403
2317.524598,1000,18769.464347
2221.601049,1000,18978.242849
2233.087072,1000,19187.077305
2318.844185,1000,19396.782455
2311.966742,1000,19606.822541
2341.006707,1000,19816.045996
2342.299433,1000,20025.069101
2223.519757,1000,20233.639488
2296.521287,1000,20443.023799
2369.736589,1000,20650.645535
2418.172281,1000,20858.479643
2379.625619,1000,21066.816647
2386.352464,1000,21276.101431
2273.420457,1000,21485.652033
2513.369872,1000,21694.940165
2524.576745,1000,21903.214466
2412.494418,1000,22111.938406
1824.818463,1000,22320.703161
2225.134138,1000,22529.510945
2586.592578,1000,22738.175225
2613.341999,1000,22948.618357
2582.71326,1000,23158.480289
2609.978888,1000,23368.788266
2640.021631,1000,23583.312028
2572.743552,1000,23793.476667
2688.310665,1000,24002.687345
2618.65772,1000,24211.031925
2686.963194,1000,24419.95603
2734.321432,1000,24629.543209
2698.373665,1000,24837.967674
2672.995915,1000,25046.689712
2712.993781,1000,25255.105281
2705.008176,1000,25465.180844
2709.927488,1000,25674.646451
2511.139816,1000,25884.011279
2750.225703,1000,26093.47829
2739.168345,1000,26304.109547
2332.038254,1000,26514.716379
1999.798494,1000,26724.478016
2393.010597,1000,26932.987828
696.083686,1000,27141.717721
2669.940274,1000,27350.391896
2766.914056,1000,27559.980041
2687.909681,1000,27768.873305
2731.384804,1000,27977.86705
2733.005848,1000,28185.908673
2679.975613,1000,28394.992922
2656.750688,1000,28603.496414
2737.242669,1000,28817.926939
2744.279623,1000,29026.670715
2764.88082,1000,29235.480143
2735.133821,1000,29444.430917
2729.918524,1000,29653.742916
2783.322809,1000,29862.542996
2715.198985,1000,30071.857141
2754.043873,1000,30279.821969
2843.309489,1000,30489.01613
2748.691759,1000,30697.110053
2688.891736,1000,30905.549705
2858.630309,1000,31114.233737
2868.798989,1000,31323.046337
2849.166734,1000,31531.575447
2834.010769,1000,31740.463346
2849.712128,1000,31949.047696
2807.591901,1000,32158.013164
2875.650016,1000,32367.312593
2805.395623,1000,32576.446115
2780.608402,1000,32784.36187
2883.598995,1000,32994.553355
2396.988985,1000,33203.599201
2869.849252,1000,33413.050086
2804.145306,1000,33622.411554
2862.906901,1000,33832.23436
2802.223594,1000,34045.731312
2751.91613,1000,34254.863481
2808.188424,1000,34463.409109
2866.141179,1000,34673.33958
2802.232502,1000,34882.092259
2862.108766,1000,35089.422085
2854.949746,1000,35297.291126
2879.916047,1000,35506.861306
2893.93041,1000,35714.83426
2797.608664,1000,35923.94252
2774.16631,1000,36131.663228
2771.126554,1000,36341.127227
2864.445705,1000,36549.817321
2880.624844,1000,36758.403697
2945.777659,1000,36967.027393
2787.016971,1000,37175.709602
2918.741674,1000,37384.285659
2863.204278,1000,37593.029612
2903.734635,1000,37801.14809
2859.119721,1000,38010.081253
2851.080922,1000,38218.905607
2824.869752,1000,38428.365456
2867.809121,1000,38637.468221
2895.607091,1000,38845.702654
2963.387505,1000,39054.696126
2951.348191,1000,39268.218976
2939.716228,1000,39477.623296
2912.053447,1000,39686.907296
2963.592084,1000,39895.52599
2888.922881,1000,40104.508889
3000.300929,1000,40312.418668
2930.498708,1000,40522.028269
2962.041407,1000,40731.726075
2986.9104,1000,40941.343172
2992.545831,1000,41150.671705
2890.815107,1000,41360.04933
2987.55815,1000,41569.370756
3017.896927,1000,41778.786837
2889.136816,1000,41987.928627
3005.523974,1000,42196.843993
2993.311296,1000,42405.161599
2951.398931,1000,42613.53547
3009.148775,1000,42822.632258
2972.599377,1000,43032.093548
3028.930619,1000,43241.196258
2931.473031,1000,43450.099349
3052.062185,1000,43658.823843
2977.680424,1000,43868.124798
2920.315547,1000,44076.293163
3051.139909,1000,44284.782616
2876.014633,1000,44498.766853
3041.841878,1000,44707.838881
3050.421239,1000,44916.287699
3050.420354,1000,45124.875607
2859.299265,1000,45332.814893
3070.798948,1000,45541.941795
3035.81855,1000,45750.356773
3025.369615,1000,45956.194568
3103.451666,1000,46163.32595
3120.523397,1000,46371.805569
3055.359398,1000,46579.511812
2952.551116,1000,46787.821775
