#{"t_start": 1671749830.522877, "env_id": "HopperBulletEnv-v0"}
r,l,t
2502.117694,1000,0.862803
2472.056536,1000,1.679525
2501.826481,1000,2.470964
2472.364104,1000,3.261945
2474.831334,1000,4.079021
1496.759966,623,4.585284
2488.390679,1000,5.381594
2498.736642,1000,6.174568
2491.819509,1000,6.965759
2488.716604,1000,7.757931
2499.53616,1000,8.549286
2485.936317,1000,9.342066
2484.699472,1000,10.133347
2513.405564,1000,10.926412
2498.502546,1000,11.719452
2484.727538,1000,12.514099
2493.542057,1000,13.306782
2516.986895,1000,14.099962
2483.022234,1000,14.893177
2497.218906,1000,15.685511
2479.947309,1000,16.479879
2505.622777,1000,17.27428
2515.52188,1000,18.066985
2509.303311,1000,18.860134
2512.081357,1000,19.652409
2469.774289,1000,20.44724
2507.120351,1000,21.240363
2503.759773,1000,22.034397
2525.216305,1000,22.82966
2498.393228,1000,23.625025
2517.042676,1000,24.419247
2500.498691,1000,25.212876
2498.294703,1000,26.005289
2505.644385,1000,26.799682
2508.880481,1000,27.592243
2469.716422,1000,28.386815
2472.395206,1000,29.181695
2463.909618,1000,29.976726
2497.611749,1000,30.771977
2492.097353,1000,31.564813
2495.670236,1000,32.358357
2522.332622,1000,33.152525
2483.374156,1000,33.946358
2480.838911,1000,34.760942
2479.694864,1000,35.555843
2500.032691,1000,36.352161
2530.234553,1000,37.146942
2505.615892,1000,37.941953
2514.679315,1000,38.735419
2480.15468,1000,39.530492
2479.419157,1000,40.325765
2504.982543,1000,41.121924
2562.463019,1000,41.915658
2498.693082,1000,42.743108
2488.635452,1000,43.536912
2438.972679,1000,44.332094
2486.237452,1000,45.126531
2486.232364,1000,45.923466
2494.880466,1000,46.745572
2493.717799,1000,47.540316
2504.41507,1000,48.336162
2517.246125,1000,49.129469
2497.000652,1000,49.924208
2508.433914,1000,50.718678
2485.565712,1000,51.512948
2503.16377,1000,52.307306
2481.278935,1000,53.102294
2511.355987,1000,53.896786
2474.917574,1000,54.692867
2524.652892,1000,55.4897
2498.540361,1000,56.284446
2484.052332,1000,57.080479
2493.937818,1000,57.878179
2505.812897,1000,58.673194
2474.682927,1000,59.469702
2484.41002,1000,60.266985
2486.179836,1000,61.063517
2464.633356,1000,61.859576
2506.067476,1000,62.655863
2516.146018,1000,63.451208
2522.964589,1000,64.246322
2487.699712,1000,65.041737
2500.617793,1000,65.836433
2488.312944,1000,66.631674
2507.770783,1000,67.426433
2526.872192,1000,68.222064
2500.003598,1000,69.017694
2500.653936,1000,69.812018
2473.605414,1000,70.605513
2511.474621,1000,71.398753
2535.784977,1000,72.191371
2487.436256,1000,72.983444
2506.926639,1000,73.775321
2496.123472,1000,74.568003
2495.846769,1000,75.359769
2533.961272,1000,76.152733
2503.275333,1000,76.945081
2486.390162,1000,77.737803
2500.066066,1000,78.53073
2463.274379,1000,79.325099
2491.410794,1000,80.116327
2474.993368,1000,80.910372
2484.998987,1000,81.704385
2478.789599,1000,82.499452
2470.658426,1000,83.292893
2509.268025,1000,84.085784
2473.331994,1000,84.879482
2488.417423,1000,85.673079
2475.34869,1000,86.468511
2485.748574,1000,87.262164
2503.84092,1000,88.055826
2542.399758,1000,88.851141
2507.448183,1000,89.646032
2455.056345,1000,90.439088
2494.419107,1000,91.232473
2497.497417,1000,92.026742
2463.690716,1000,92.822221
2495.878533,1000,93.615523
2480.549673,1000,94.408736
2469.200406,1000,95.203668
2474.027062,1000,95.999158
2475.349104,1000,96.794784
2496.340267,1000,97.590154
2479.29015,1000,98.383251
2505.834176,1000,99.177537
2496.876837,1000,99.969752
2489.370103,1000,100.763715
2526.826475,1000,101.556372
2483.760101,1000,102.349465
2473.297188,1000,103.14445
2513.820643,1000,103.937879
2473.051828,1000,104.731964
2499.313,1000,105.524725
2505.148871,1000,106.318286
2474.990402,1000,107.118313
2488.589631,1000,107.914468
2513.909898,1000,108.711909
2487.593837,1000,109.510135
2492.161667,1000,110.304866
2470.742196,1000,111.101046
2508.395112,1000,111.895703
2503.043578,1000,112.692724
2482.846248,1000,113.487408
2503.734749,1000,114.279304
2488.416371,1000,115.07475
2505.035136,1000,115.87114
2514.514724,1000,116.668378
2509.779532,1000,117.464694
2486.797971,1000,118.260268
2496.382035,1000,119.056959
2501.431772,1000,119.85402
2489.567995,1000,120.650136
2475.472525,1000,121.444684
2492.298685,1000,122.240526
2471.264872,1000,123.035657
2494.200028,1000,123.831181
2526.38687,1000,124.625996
2502.346022,1000,125.421377
2494.162165,1000,126.216432
2490.111676,1000,127.011491
2504.353203,1000,127.808205
2459.129655,1000,128.601656
2496.902856,1000,129.396336
2500.241908,1000,130.189952
2482.593259,1000,130.984594
2495.239131,1000,131.777525
2532.357673,1000,132.570708
2479.536165,1000,133.362761
2505.963214,1000,134.156119
2187.724222,880,134.855219
2482.757819,1000,135.648822
2450.374361,1000,136.442889
2502.059614,1000,137.237741
2504.238562,1000,138.031207
2509.698068,1000,138.825407
2504.650459,1000,139.619502
2480.613113,1000,140.416701
2478.328922,1000,141.211889
2514.389531,1000,142.006737
2494.047282,1000,142.80113
2494.443908,1000,143.59524
2507.449075,1000,144.389587
2467.34424,1000,145.184334
2494.415985,1000,145.979957
2501.129757,1000,146.774721
2460.636993,1000,147.57081
2476.841335,1000,148.36497
2500.892394,1000,149.158483
2476.025009,1000,149.952118
2492.217863,1000,150.745059
2488.693385,1000,151.574464
2491.609223,1000,152.392495
2509.851935,1000,153.187984
2522.32957,1000,153.981536
2505.077756,1000,154.776012
2499.66916,1000,155.569694
2492.754084,1000,156.365953
2508.033161,1000,157.160833
2497.827893,1000,157.955102
2502.762433,1000,158.748742
2514.800446,1000,159.542693
2487.383806,1000,160.339565
2496.016523,1000,161.135924
2499.500852,1000,161.930163
2499.888637,1000,162.723126
2478.032487,1000,163.516239
2497.829344,1000,164.312583
2500.688079,1000,165.107785
2477.617329,1000,165.906291
2475.824511,1000,166.700217
2518.607744,1000,167.494755
2501.078068,1000,168.288274
2507.440246,1000,169.081666
2505.446647,1000,169.877705
2512.965323,1000,170.672245
2484.257891,1000,171.466909
2503.40189,1000,172.263756
2525.158839,1000,173.057987
2489.06484,1000,173.852635
2463.016618,1000,174.64828
2501.151986,1000,175.444447
2503.613781,1000,176.239381
2497.297067,1000,177.035331
2503.036252,1000,177.830776
2503.397555,1000,178.625176
2477.527584,1000,179.41984
2467.688416,1000,180.213909
2470.491953,1000,181.007584
2479.032901,1000,181.800298
2474.257345,1000,182.594348
2503.296468,1000,183.388342
2458.08186,1000,184.183149
2491.936016,1000,184.978198
2461.116238,1000,185.772417
2465.723637,1000,186.566413
2492.235157,1000,187.360338
2474.83487,1000,188.154705
2496.733039,1000,188.951854
2467.010737,1000,189.747843
2514.889597,1000,190.542708
2496.830853,1000,191.337265
2520.809227,1000,192.131707
2471.254065,1000,192.931035
2514.886429,1000,193.723809
2493.31123,1000,194.518561
2456.695518,1000,195.311113
2488.659794,1000,196.102245
2487.681949,1000,196.89554
2512.611068,1000,197.688848
564.662443,239,197.878555
2520.615605,1000,198.671513
2461.276389,1000,199.465376
2509.833306,1000,200.257255
2498.956413,1000,201.047508
2481.389144,1000,201.838515
2493.569583,1000,202.631134
2481.649516,1000,203.424323
2492.197153,1000,204.216013
2518.204135,1000,205.007896
2492.382199,1000,205.800124
2511.952459,1000,206.591567
2499.538736,1000,207.385993
2511.537007,1000,208.178823
2477.780561,1000,208.972754
2497.013738,1000,209.764397
2490.312032,1000,210.556669
2489.697007,1000,211.348574
2512.894162,1000,212.14167
2490.740966,1000,212.934942
2485.877974,1000,213.72686
2497.846307,1000,214.519535
2515.041939,1000,215.312139
2505.757367,1000,216.105422
2486.911642,1000,216.899105
2505.228036,1000,217.692744
2505.05311,1000,218.485671
2499.169547,1000,219.278612
2500.580995,1000,220.071543
2481.391927,1000,220.864245
2495.498668,1000,221.656661
2478.241895,1000,222.448344
2518.479486,1000,223.241644
2484.760047,1000,224.03429
2497.098417,1000,224.828812
2497.234544,1000,225.621389
2455.520244,1000,226.413757
2497.08536,1000,227.207563
2532.908762,1000,228.00194
2512.083519,1000,228.795152
2517.007219,1000,229.58923
2514.129392,1000,230.38374
2506.106747,1000,231.178197
2479.906668,1000,231.973027
2495.182179,1000,232.766313
2474.656595,1000,233.558722
2501.27129,1000,234.35298
2499.146289,1000,235.144926
2485.972036,1000,235.938296
2504.762056,1000,236.730884
2490.319823,1000,237.524895
2498.231835,1000,238.319721
2499.915235,1000,239.115117
2465.481551,1000,239.912402
2483.835724,1000,240.70765
2464.963955,1000,241.500722
2493.957112,1000,242.294323
2498.413035,1000,243.088417
2497.512355,1000,243.883157
2472.614104,1000,244.677183
2473.189429,1000,245.473063
2502.690389,1000,246.267622
2478.920318,1000,247.062365
2503.363134,1000,247.856053
2472.115961,1000,248.648588
2492.424803,1000,249.441863
2494.22911,1000,250.234231
2470.154413,1000,251.026731
2489.856805,1000,251.820793
2516.510792,1000,252.615879
2472.015198,1000,253.408638
2497.258517,1000,254.202207
2487.074953,1000,254.99531
2505.783115,1000,255.78777
2475.848359,1000,256.581298
2477.988272,1000,257.37448
2493.037087,1000,258.166918
2507.627086,1000,258.960778
2501.12791,1000,259.75443
2474.436777,1000,260.547497
2462.696011,1000,261.340001
2511.914593,1000,262.134281
2514.390696,1000,262.928411
2483.823761,1000,263.720826
2516.867959,1000,264.513616
2511.412028,1000,265.306534
2504.32456,1000,266.100776
2499.533013,1000,266.897186
2474.374886,1000,267.692113
2489.176002,1000,268.485618
2493.675469,1000,269.281055
2481.366631,1000,270.074412
2498.676013,1000,270.866929
2516.449493,1000,271.660796
2442.228329,1000,272.456079
2513.142226,1000,273.250603
2519.146871,1000,274.04587
2477.496194,1000,274.841487
2502.254663,1000,275.635043
2484.527318,1000,276.429747
2494.628027,1000,277.224032
2482.745718,1000,278.016706
2488.42017,1000,278.807955
2464.847197,1000,279.60073
2518.347292,1000,280.392962
2465.921198,1000,281.183818
2486.223097,1000,281.9752
2499.096859,1000,282.766947
2501.42575,1000,283.558028
2494.172313,1000,284.349079
2447.5734,1000,285.14052
2524.355411,1000,285.931754
2467.888263,1000,286.726329
1441.378793,592,287.195724
2485.014264,1000,287.987996
2493.206284,1000,288.782015
2485.079311,1000,289.576598
2487.926424,1000,290.368799
2517.047861,1000,291.160001
2463.926403,1000,291.953325
2483.599129,1000,292.745817
2476.304357,1000,293.537762
2456.936485,1000,294.330482
2510.477204,1000,295.122831
2494.50666,1000,295.915349
2480.781568,1000,296.707952
2502.765979,1000,297.501084
2475.268919,1000,298.325535
2524.607236,1000,299.138999
2466.197699,1000,299.936513
2512.896104,1000,300.731846
2467.253889,1000,301.526297
2522.83075,1000,302.318598
2490.601962,1000,303.113391
2516.08347,1000,303.907753
2492.871309,1000,304.702536
2467.604286,1000,305.497054
2483.445243,1000,306.289574
2502.082735,1000,307.084563
2508.157878,1000,307.880853
2493.80638,1000,308.674721
2496.457705,1000,309.468629
2489.620061,1000,310.263098
2499.024368,1000,311.057173
2464.596494,1000,311.851243
2480.373418,1000,312.64607
2502.688289,1000,313.441115
2464.962803,1000,314.235742
2521.934967,1000,315.031916
2488.397442,1000,315.82682
2510.505761,1000,316.622065
2487.803121,1000,317.420129
2498.277333,1000,318.215479
2502.43666,1000,319.011805
2478.614173,1000,319.807402
2526.193233,1000,320.602666
2487.97237,1000,321.397488
2503.059143,1000,322.191492
2513.948142,1000,322.987003
2468.7063,1000,323.783245
2527.338236,1000,324.579637
2499.245671,1000,325.37551
2476.06973,1000,326.170179
2483.479239,1000,326.966202
2489.735697,1000,327.761062
2507.707722,1000,328.556315
2336.634388,941,329.306381
2499.116277,1000,330.101919
2526.384255,1000,330.897235
2510.186542,1000,331.693895
2479.234475,1000,332.491676
1389.140957,559,332.935587
2494.931262,1000,333.728383
2493.886446,1000,334.525948
2506.834443,1000,335.323031
2503.251885,1000,336.116068
2507.087474,1000,336.910413
2509.959521,1000,337.70461
2464.046172,1000,338.498369
2511.670712,1000,339.291954
2510.391625,1000,340.085606
2489.961788,1000,340.879682
