#{"t_start": 1671751565.9635186, "env_id": "AntBulletEnv-v0"}
r,l,t
3972.282171,1000,1.08823
4032.728421,1000,2.131393
4023.855423,1000,3.163363
4030.014724,1000,4.196994
4019.643849,1000,5.23283
4027.97359,1000,6.266819
4009.630133,1000,7.30049
4016.584173,1000,8.335129
4026.131306,1000,9.370985
4024.405521,1000,10.404116
4043.293373,1000,11.436462
4020.102221,1000,12.469886
4024.994667,1000,13.504351
4012.09421,1000,14.537947
4049.950612,1000,15.570941
3990.00529,1000,16.605603
4025.7667,1000,17.641195
4010.929843,1000,18.678249
4005.524821,1000,19.714917
4007.65896,1000,20.748368
4005.312606,1000,21.782789
4006.799112,1000,22.815033
4032.864015,1000,23.849129
4007.913655,1000,24.882982
3989.145179,1000,25.916528
4023.339247,1000,26.95053
4039.208687,1000,27.985119
4051.446213,1000,29.019517
4013.096979,1000,30.052905
4018.221658,1000,31.085843
4016.734252,1000,32.121512
4012.95288,1000,33.156663
4025.506656,1000,34.192091
4027.730366,1000,35.26089
4003.77778,1000,36.307621
4004.515282,1000,37.346971
4008.487672,1000,38.380852
3974.260796,1000,39.416875
3927.485292,1000,40.451422
4020.299438,1000,41.487107
4012.738541,1000,42.519749
4008.629292,1000,43.553979
4034.870463,1000,44.588962
4016.503124,1000,45.62421
4026.215958,1000,46.661097
3986.910886,1000,47.695303
4011.774337,1000,48.728595
4024.971868,1000,49.761585
4000.397543,1000,50.794704
4021.311127,1000,51.827131
3991.594998,1000,52.86116
4047.478544,1000,53.898189
4001.706595,1000,54.936584
4008.521734,1000,55.973972
3922.014822,1000,57.012116
4032.385538,1000,58.048637
4016.286904,1000,59.084668
4029.989775,1000,60.118026
4011.988118,1000,61.15285
4002.837947,1000,62.185658
4003.194611,1000,63.217321
4034.550536,1000,64.250325
4010.322157,1000,65.282603
4030.35101,1000,66.317059
4030.113408,1000,67.351727
3991.982449,1000,68.388644
4002.995828,1000,69.42369
3998.960634,1000,70.457392
4011.365181,1000,71.491927
4026.068622,1000,72.526902
4032.531978,1000,73.559171
4019.049416,1000,74.594953
4003.129999,1000,75.630914
4013.738362,1000,76.667432
4012.811304,1000,77.700626
3962.49128,1000,78.73732
4022.906553,1000,79.767225
4025.073399,1000,80.794313
4015.086106,1000,81.823299
4001.988259,1000,82.853586
3996.192585,1000,83.885004
4038.472569,1000,84.916145
4027.340461,1000,85.944376
4025.123119,1000,86.976202
4016.872846,1000,88.008616
4022.771216,1000,89.043025
4005.045562,1000,90.077999
3990.127211,1000,91.110315
4010.111466,1000,92.143816
4012.667093,1000,93.176259
4001.2255,1000,94.208835
3981.477045,1000,95.242526
4014.8782,1000,96.275762
3993.976205,1000,97.31113
4039.874743,1000,98.345707
3995.694554,1000,99.379312
4026.076167,1000,100.419609
4021.978183,1000,101.452088
3984.284796,1000,102.486036
4020.160465,1000,103.51742
4020.321823,1000,104.548852
4017.124171,1000,105.582656
4002.464779,1000,106.614882
4006.060195,1000,107.646357
4027.998357,1000,108.682835
4013.835123,1000,109.714331
4009.800357,1000,110.745534
4024.590193,1000,111.775355
4007.523127,1000,112.810367
3996.101537,1000,113.843104
4008.893006,1000,114.877631
3998.276745,1000,115.913211
4018.896882,1000,116.947026
4009.761334,1000,117.98123
4021.776932,1000,119.013791
4011.21096,1000,120.046687
4003.295285,1000,121.082479
4009.691158,1000,122.116936
4024.672675,1000,123.148689
4010.315354,1000,124.185325
4027.437466,1000,125.217794
3998.786824,1000,126.252875
4018.913822,1000,127.288905
4028.017527,1000,128.320595
3997.782961,1000,129.354846
3990.969631,1000,130.386966
3980.089665,1000,131.421028
4006.249497,1000,132.454988
4012.868195,1000,133.490417
3991.989663,1000,134.524776
4040.172293,1000,135.554718
4016.964834,1000,136.585798
3993.8697,1000,137.620034
4018.122563,1000,138.653733
4015.745075,1000,139.688094
4005.177628,1000,140.722084
3992.002725,1000,141.753172
4008.092328,1000,142.78447
3842.666774,1000,143.819822
4027.11855,1000,144.854449
4020.871739,1000,145.884186
3981.112133,1000,146.914826
4014.67103,1000,147.94645
4004.632231,1000,148.97964
4026.979446,1000,150.012728
4019.086309,1000,151.04731
4005.627809,1000,152.081633
4028.755131,1000,153.112611
4015.091817,1000,154.14377
4023.693609,1000,155.177507
4035.75555,1000,156.210497
4033.585286,1000,157.24487
4035.909944,1000,158.278445
4013.273032,1000,159.312808
4048.394754,1000,160.34628
3965.427899,1000,161.380512
4028.201032,1000,162.413832
4020.941376,1000,163.443745
3989.290529,1000,164.473162
4019.821786,1000,165.507948
4019.95588,1000,166.541139
4014.086193,1000,167.575048
4038.339533,1000,168.609091
3990.973694,1000,169.64166
4007.845025,1000,170.675553
4029.497755,1000,171.708102
3952.938651,1000,172.74738
4014.621943,1000,173.779388
3944.615832,1000,174.811741
