#{"t_start": 1671786940.5151381, "env_id": "AntBulletEnv-v0"}
r,l,t
4163.787015,1000,1.077595
4116.089664,1000,2.108236
3227.677455,1000,3.137588
4192.291428,1000,4.158907
4174.912715,1000,5.176926
2830.836953,1000,6.214625
4205.256111,1000,7.234907
4187.114536,1000,8.252651
4189.67402,1000,9.267131
4169.784931,1000,10.283033
4084.246785,1000,11.301575
4175.764806,1000,12.318165
4082.371162,1000,13.33852
4209.647793,1000,14.356456
4203.454779,1000,15.377333
4138.242195,1000,16.398221
4162.315872,1000,17.41829
4117.934242,1000,18.43862
4172.867667,1000,19.455114
4131.778,1000,20.474235
4196.804665,1000,21.490961
4141.509246,1000,22.507468
4147.456541,1000,23.522934
3819.533413,1000,24.542495
4166.156911,1000,25.562359
4198.917845,1000,26.574516
4171.362198,1000,27.588968
4012.504825,1000,28.603918
4169.390345,1000,29.617346
4217.160372,1000,30.630208
4159.607536,1000,31.64325
4124.992316,1000,32.655396
4176.855112,1000,33.670287
4201.251608,1000,34.683461
406.598777,1000,35.771645
533.179749,1000,36.837765
4200.247051,1000,37.850237
3874.23302,1000,38.868221
4138.398802,1000,39.881805
4165.752092,1000,40.894493
4023.617147,1000,41.908245
4189.577408,1000,42.921526
4155.835624,1000,43.934457
4192.950379,1000,44.944879
4199.169846,1000,45.956459
4137.758355,1000,46.970134
4149.79277,1000,47.982955
4183.8303,1000,48.994872
4147.805732,1000,50.008592
4182.790256,1000,51.020157
3865.810966,1000,52.035568
4170.571356,1000,53.048252
4193.401954,1000,54.060353
4163.801451,1000,55.07163
4005.865376,1000,56.084929
4088.722386,1000,57.098245
4211.11222,1000,58.109844
4152.079361,1000,59.120917
4164.769252,1000,60.132067
4151.457631,1000,61.143988
4150.774961,1000,62.155197
4194.401923,1000,63.165118
4130.378715,1000,64.175235
4077.059498,1000,65.185562
4146.418638,1000,66.198244
4207.48974,1000,67.210062
4150.917518,1000,68.222513
4182.724866,1000,69.234901
4204.997057,1000,70.284635
4196.390597,1000,71.316423
3845.406547,1000,72.34135
4194.311376,1000,73.361072
4184.264677,1000,74.377393
4130.822243,1000,75.394918
3943.946964,1000,76.413662
4214.374077,1000,77.431167
4060.111823,1000,78.448071
4186.733376,1000,79.465001
4176.005337,1000,80.485711
4118.392857,1000,81.504514
4160.26906,1000,82.524115
4190.906471,1000,83.545658
4128.255146,1000,84.564935
3908.321257,1000,85.585292
4153.714329,1000,86.606763
4119.696376,1000,87.62872
4156.311078,1000,88.648932
4161.09286,1000,89.667696
4165.585756,1000,90.687312
4177.248949,1000,91.706049
4209.184589,1000,92.725648
4179.546949,1000,93.744683
4180.205175,1000,94.763801
4136.21344,1000,95.78534
4162.022528,1000,96.806894
4133.503141,1000,97.82651
4158.244062,1000,98.844407
4079.854898,1000,99.866014
4210.032124,1000,100.884549
4185.663211,1000,101.902998
4162.354326,1000,102.923906
4147.405543,1000,103.941967
4197.683569,1000,104.960162
4108.85808,1000,105.97789
4165.82812,1000,107.002328
4164.281618,1000,108.023077
4163.235881,1000,109.044142
4146.988259,1000,110.065484
4112.364862,1000,111.088635
4242.424629,1000,112.108834
