#{"t_start": 1671767004.4072442, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
2844.094985,1000,0.979167
2859.735456,1000,1.914752
2872.714747,1000,2.831134
2860.628988,1000,3.747483
2862.40406,1000,4.665379
2857.175318,1000,5.580829
2862.144612,1000,6.494577
2876.383031,1000,7.410733
2841.86409,1000,8.327744
2866.450954,1000,9.244806
2852.751704,1000,10.162426
2857.291706,1000,11.077757
2868.632032,1000,11.995664
2866.591373,1000,12.911391
2859.648498,1000,13.829632
2860.883012,1000,14.747569
2852.625511,1000,15.665058
2853.62288,1000,16.583899
2864.501046,1000,17.502549
2875.412823,1000,18.420077
2859.673923,1000,19.340931
2857.271436,1000,20.262083
2874.366924,1000,21.180838
2847.105612,1000,22.101469
2864.703759,1000,23.022979
2871.220977,1000,23.942476
2847.879357,1000,24.861618
2868.414562,1000,25.781173
2844.37602,1000,26.697631
2840.671366,1000,27.615851
2869.380623,1000,28.536867
2856.2814,1000,29.455703
2852.004305,1000,30.374516
2854.920672,1000,31.293354
2849.506347,1000,32.211268
2865.207257,1000,33.1285
2856.282623,1000,34.045508
2875.261467,1000,34.962682
2858.600673,1000,35.884019
2859.331149,1000,36.80063
2848.100579,1000,37.722002
2856.869023,1000,38.640498
2863.942145,1000,39.556607
2849.090135,1000,40.478077
2848.672787,1000,41.395526
2874.101978,1000,42.312556
2843.589165,1000,43.229452
2861.546934,1000,44.145285
2863.891637,1000,45.062892
2855.130544,1000,45.983485
2872.297754,1000,46.902793
2871.467536,1000,47.822585
2872.424713,1000,48.741776
2864.242503,1000,49.658978
2884.697297,1000,50.577113
2868.076606,1000,51.494389
2852.666145,1000,52.411426
2835.161445,1000,53.331011
2863.729487,1000,54.252067
2852.360385,1000,55.168331
2864.841342,1000,56.091892
2848.51896,1000,57.010191
2875.618822,1000,57.930248
2864.026015,1000,58.85134
2844.843718,1000,59.771459
2854.613078,1000,60.690587
2864.23093,1000,61.610507
2852.133134,1000,62.52997
2878.032759,1000,63.446592
2864.701106,1000,64.364406
2855.620351,1000,65.281805
2868.907808,1000,66.201206
2867.32516,1000,67.120178
2881.62169,1000,68.038044
2859.074019,1000,68.957349
2852.602293,1000,69.876846
2863.633735,1000,70.796741
2858.343321,1000,71.714403
2858.959648,1000,72.633394
2852.367415,1000,73.551962
2867.691708,1000,74.473366
2872.238117,1000,75.392236
2852.773034,1000,76.312609
2861.419121,1000,77.231376
2856.284535,1000,78.150664
2850.227785,1000,79.067456
2868.470731,1000,79.985512
2824.826375,1000,80.901861
2860.243895,1000,81.821122
2872.716493,1000,82.741212
2873.127503,1000,83.660081
2861.64217,1000,84.57886
2865.738741,1000,85.497256
2830.606592,1000,86.415824
2871.177906,1000,87.332144
2859.10645,1000,88.249416
2851.364327,1000,89.166829
2821.518735,1000,90.08224
2870.437182,1000,91.000762
2842.726968,1000,91.92204
2855.804903,1000,92.84075
2853.181789,1000,93.759965
2860.747513,1000,94.68055
2867.774903,1000,95.601757
2857.82621,1000,96.522192
2843.912257,1000,97.437857
2872.322545,1000,98.358425
2859.089217,1000,99.274434
2850.941635,1000,100.193904
2855.042794,1000,101.113624
2871.434231,1000,102.031988
2861.260591,1000,102.950028
2846.295732,1000,103.867069
2863.987216,1000,104.786035
2864.688352,1000,105.708664
2848.30345,1000,106.630444
2853.314935,1000,107.551839
2879.176431,1000,108.470735
2879.055495,1000,109.391105
2859.624461,1000,110.309853
2822.934193,1000,111.228948
2857.025113,1000,112.148471
2866.104135,1000,113.069237
2855.419397,1000,113.988934
2847.334892,1000,114.910217
2859.385274,1000,115.828569
2874.059041,1000,116.747342
2879.887148,1000,117.664102
2864.020376,1000,118.583205
2858.393825,1000,119.502033
2845.580735,1000,120.422047
2853.74474,1000,121.34606
2872.946819,1000,122.267586
2857.707714,1000,123.188038
2862.416057,1000,124.107254
2861.496479,1000,125.026087
2880.905541,1000,125.946373
2848.61192,1000,126.865882
2867.062538,1000,127.787058
2848.508691,1000,128.705224
2827.158902,1000,129.624656
2867.584222,1000,130.544722
2862.638472,1000,131.49929
2860.728168,1000,132.43496
2850.908259,1000,133.360207
2850.032609,1000,134.283055
2879.248953,1000,135.202368
2874.885589,1000,136.124358
2884.033303,1000,137.046609
2859.578973,1000,137.968056
2836.691298,1000,138.889048
2863.883453,1000,139.808407
2840.231828,1000,140.729096
2862.939855,1000,141.645914
2857.744082,1000,142.566187
2863.096256,1000,143.485858
2859.138328,1000,144.40526
2868.214525,1000,145.322997
2861.89944,1000,146.243817
2862.497481,1000,147.164098
2850.263805,1000,148.082408
2848.968194,1000,148.999738
2842.0505,1000,149.921125
2857.899931,1000,150.839318
2867.531106,1000,151.759875
2854.800881,1000,152.676804
2885.510763,1000,153.593552
2848.450059,1000,154.512001
2871.166878,1000,155.429993
2857.28094,1000,156.347148
2853.54508,1000,157.265876
2850.358128,1000,158.187086
2857.41441,1000,159.105927
2845.538093,1000,160.025745
2868.159915,1000,160.946376
2876.682225,1000,161.865354
2871.659916,1000,162.786747
2862.687464,1000,163.704359
2858.502507,1000,164.626834
2848.404592,1000,165.549707
2865.162591,1000,166.469001
2833.275815,1000,167.387962
2850.346114,1000,168.30905
2866.752873,1000,169.229653
2865.019956,1000,170.151269
2866.980999,1000,171.072841
2868.702882,1000,171.992248
2893.126987,1000,172.912997
2851.474978,1000,173.835582
2861.855595,1000,174.755997
2870.08402,1000,175.676787
2863.322615,1000,176.597013
2856.112129,1000,177.51727
2849.880469,1000,178.437695
2852.422012,1000,179.357792
2857.332256,1000,180.274724
2863.931899,1000,181.192036
2836.162492,1000,182.11052
2861.897394,1000,183.030032
2845.752482,1000,183.948296
2855.494336,1000,184.867939
2865.41305,1000,185.787215
2864.341611,1000,186.708733
2865.04888,1000,187.628489
