#{"t_start": 1668384590.9704473, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1438.744433,1000,1.526411
-1234.415689,1000,2.131229
-1193.472903,1000,2.741733
-1149.539033,1000,3.337986
-1379.596574,1000,3.968371
-1362.20513,1000,4.565651
-1343.433356,1000,5.161511
-1277.884489,1000,5.765918
-1208.685714,1000,6.397436
-1323.309216,1000,6.994782
-948.14655,1000,10.25272
-1056.73211,1000,13.148497
-1103.829718,1000,16.139974
-1220.885867,1000,19.047359
-808.278423,1000,21.933468
-1013.381023,1000,24.831474
-1252.406414,1000,27.828533
-1221.840905,1000,30.74303
-1174.258549,1000,33.659064
-1119.51162,1000,36.596242
-1026.631435,1000,39.606365
-862.351865,1000,42.483952
-1147.26675,1000,45.40987
-936.983943,1000,48.305244
-440.65387,1000,51.311042
-492.889731,1000,59.3059
-343.597378,1000,62.199238
7.691456,1000,65.087834
-914.863185,1000,68.100809
-438.276832,1000,70.994872
-269.772384,1000,73.890755
-239.893504,1000,76.785567
-50.230858,1000,79.774358
11.469958,1000,82.645087
426.601788,1000,85.520113
352.401173,1000,88.397859
275.14863,1000,91.28842
-196.365855,1000,94.08439
245.134317,1000,96.915945
207.111254,1000,99.761676
289.533468,1000,102.730924
271.253285,1000,105.605782
528.191372,1000,108.413198
477.711422,1000,111.227799
280.695981,1000,114.158282
400.343003,1000,116.983465
561.903872,1000,119.791076
598.440235,1000,122.596886
543.941437,1000,125.505658
605.236162,1000,128.328413
556.257935,1000,136.051299
558.201863,1000,138.927369
711.996524,1000,141.824813
660.337559,1000,144.632242
517.835197,1000,147.453329
594.191131,1000,150.277085
683.201809,1000,153.195464
542.501975,1000,156.052325
570.2976,1000,158.916743
637.349672,1000,161.812086
602.902096,1000,164.826926
632.215199,1000,167.646887
643.255514,1000,170.472219
600.314125,1000,173.289259
637.261685,1000,176.222741
620.262683,1000,179.023189
562.128033,1000,181.814577
636.780633,1000,184.620272
626.757742,1000,187.600842
574.095815,1000,190.489218
658.486136,1000,193.370792
627.529024,1000,196.254649
609.224198,1000,199.237985
775.559579,1000,202.111246
564.583683,1000,204.996475
573.529084,1000,212.876171
602.796905,1000,215.75688
715.687256,1000,218.565106
681.2302,1000,221.41013
698.341998,1000,224.284959
647.475145,1000,227.180546
689.496633,1000,230.004135
663.697061,1000,232.894163
644.58843,1000,235.780422
683.788127,1000,238.726627
662.462826,1000,241.517344
676.286694,1000,244.302779
726.735762,1000,247.085026
639.140396,1000,249.969649
317.799314,1000,252.748948
687.546859,1000,255.534067
644.2807,1000,258.315168
696.294575,1000,261.295775
1003.268381,1000,264.128209
842.060053,1000,266.926946
572.564339,1000,269.737316
957.051199,1000,272.622863
801.986773,1000,275.446012
894.874066,1000,278.292402
1017.826526,1000,281.136092
991.40253,1000,288.922497
870.794677,1000,291.715337
742.822092,1000,294.515033
825.071345,1000,297.29296
823.318832,1000,300.254173
782.285484,1000,303.111971
984.590129,1000,305.898097
820.572492,1000,308.699409
911.726996,1000,311.627558
936.510193,1000,314.438311
779.004869,1000,317.29101
833.269115,1000,320.074729
995.330972,1000,322.970244
892.65033,1000,325.766832
419.457664,1000,328.567938
935.242968,1000,331.367465
819.643102,1000,334.253678
801.946229,1000,337.171084
957.976204,1000,340.073276
895.651368,1000,343.019849
787.953853,1000,346.000855
1037.19243,1000,348.799953
1058.773894,1000,351.604664
860.520162,1000,354.413021
956.814335,1000,357.30362
991.394645,1000,364.880711
925.716004,1000,367.684366
996.804602,1000,370.481353
983.517918,1000,373.371119
1010.933909,1000,376.172363
945.555684,1000,378.971759
949.837649,1000,381.773213
1005.84675,1000,384.679138
1070.611716,1000,387.479175
954.755045,1000,390.277149
935.935943,1000,393.08276
1023.939741,1000,396.01104
1118.69248,1000,398.795872
1061.452054,1000,401.610477
1106.515439,1000,404.459896
1027.689601,1000,407.370558
